target_count,seed_index,stage,cycles,actual_iter,result_index,trial_count,L_BBHT,semantic_equal
4,70,K3/H3-E4-M2,23128,42,2852,23,119,1
4,71,Normal-E1,158054,124,2852,22,124,1
4,71,K4/H4-E1,63699,37,2852,22,124,1
4,71,K4/H4-E4,34898,37,2852,22,124,1
4,71,K3/H3-E4,32884,40,2852,22,124,1
4,71,K3/H3-E4-M1,27252,40,2852,22,124,1
4,71,K3/H3-E4-M2,21851,40,2852,22,124,1
4,72,Normal-E1,30733,15,507,12,15,1
4,72,K4/H4-E1,18259,4,507,12,15,1
4,72,K4/H4-E4,14802,4,507,12,15,1
4,72,K3/H3-E4,13691,4,507,12,15,1
4,72,K3/H3-E4-M1,10619,4,507,12,15,1
4,72,K3/H3-E4-M2,8678,4,507,12,15,1
4,73,Normal-E1,94950,66,2852,20,66,1
4,73,K4/H4-E1,40178,17,2852,20,66,1
4,73,K4/H4-E4,27561,17,2852,20,66,1
4,73,K3/H3-E4,24878,18,2852,20,66,1
4,73,K3/H3-E4-M1,19758,18,2852,20,66,1
4,73,K3/H3-E4-M2,15075,18,2852,20,66,1
4,74,Normal-E1,176868,145,507,21,145,1
4,74,K4/H4-E1,57755,33,507,21,145,1
4,74,K4/H4-E4,32840,33,507,21,145,1
4,74,K3/H3-E4,28662,33,507,21,145,1
4,74,K3/H3-E4-M1,23286,33,507,21,145,1
4,74,K3/H3-E4-M2,19477,33,507,21,145,1
4,75,Normal-E1,21708,9,2852,9,9,1
4,75,K4/H4-E1,16959,4,2852,9,9,1
4,75,K4/H4-E4,13502,4,2852,9,9,1
4,75,K3/H3-E4,12391,4,2852,9,9,1
4,75,K3/H3-E4-M1,10087,4,2852,9,9,1
4,75,K3/H3-E4-M2,7647,4,2852,9,9,1
4,76,Normal-E1,69238,47,2852,16,47,1
4,76,K4/H4-E1,30773,12,2852,16,47,1
4,76,K4/H4-E4,21172,12,2852,16,47,1
4,76,K3/H3-E4,19501,13,2852,16,47,1
4,76,K3/H3-E4-M1,15405,13,2852,16,47,1
4,76,K3/H3-E4-M2,12445,13,2852,16,47,1
4,77,Normal-E1,92007,67,507,18,67,1
4,77,K4/H4-E1,41555,22,507,18,67,1
4,77,K4/H4-E4,24274,22,507,18,67,1
4,77,K3/H3-E4,22973,22,507,18,67,1
4,77,K3/H3-E4-M1,18365,22,507,18,67,1
4,77,K3/H3-E4-M2,15438,22,507,18,67,1
4,78,Normal-E1,216315,177,4724,25,177,1
4,78,K4/H4-E1,89073,57,4724,25,177,1
4,78,K4/H4-E4,44527,57,4724,25,177,1
4,78,K3/H3-E4,42696,69,4724,25,177,1
4,78,K3/H3-E4-M1,36472,69,4724,25,177,1
4,78,K3/H3-E4-M2,30976,69,4724,25,177,1
4,79,Normal-E1,122687,90,2852,22,90,1
4,79,K4/H4-E1,55191,28,2852,22,90,1
4,79,K4/H4-E4,33621,28,2852,22,90,1
4,79,K3/H3-E4,30387,31,2852,22,90,1
4,79,K3/H3-E4-M1,24755,31,2852,22,90,1
4,79,K3/H3-E4-M2,19573,31,2852,22,90,1
4,80,Normal-E1,212613,175,8685,24,175,1
4,80,K4/H4-E1,75804,48,8685,24,175,1
4,80,K4/H4-E4,38555,48,8685,24,175,1
4,80,K3/H3-E4,36000,48,8685,24,175,1
4,80,K3/H3-E4-M1,29856,48,8685,24,175,1
4,80,K3/H3-E4-M2,24712,48,8685,24,175,1
4,81,Normal-E1,24215,12,8685,9,12,1
4,81,K4/H4-E1,15332,3,8685,9,12,1
4,81,K4/H4-E4,12643,3,8685,9,12,1
4,81,K3/H3-E4,11534,3,8685,9,12,1
4,81,K3/H3-E4-M1,9230,3,8685,9,12,1
4,81,K3/H3-E4-M2,7410,3,8685,9,12,1
4,82,Normal-E1,35152,18,8685,12,18,1
4,82,K4/H4-E1,20612,5,8685,12,18,1
4,82,K4/H4-E4,16387,5,8685,12,18,1
4,82,K3/H3-E4,15276,5,8685,12,18,1
4,82,K3/H3-E4-M1,12204,5,8685,12,18,1
4,82,K3/H3-E4-M2,8961,5,8685,12,18,1
4,83,Normal-E1,42809,23,8685,14,23,1
4,83,K4/H4-E1,25791,8,8685,14,23,1
4,83,K4/H4-E4,19262,8,8685,14,23,1
4,83,K3/H3-E4,17815,9,8685,14,23,1
4,83,K3/H3-E4-M1,14231,9,8685,14,23,1
4,83,K3/H3-E4-M2,10768,9,8685,14,23,1
4,84,Normal-E1,164736,132,4724,21,132,1
4,84,K4/H4-E1,50425,25,4724,21,132,1
4,84,K4/H4-E4,30840,25,4724,21,132,1
4,84,K3/H3-E4,28763,28,4724,21,132,1
4,84,K3/H3-E4-M1,23387,28,4724,21,132,1
4,84,K3/H3-E4-M2,18466,28,4724,21,132,1
4,85,Normal-E1,120491,91,4724,20,91,1
4,85,K4/H4-E1,48015,24,4724,20,91,1
4,85,K4/H4-E4,29495,24,4724,20,91,1
4,85,K3/H3-E4,27648,29,4724,20,91,1
4,85,K3/H3-E4-M1,22528,29,4724,20,91,1
4,85,K3/H3-E4-M2,18394,29,4724,20,91,1
4,86,Normal-E1,122049,91,8685,21,91,1
4,86,K4/H4-E1,43904,20,8685,21,91,1
4,86,K4/H4-E4,28159,20,8685,21,91,1
4,86,K3/H3-E4,26310,20,8685,21,91,1
4,86,K3/H3-E4-M1,21124,20,8685,21,91,1
4,86,K3/H3-E4-M2,16535,20,8685,21,91,1
4,87,Normal-E1,117074,89,4724,19,89,1
4,87,K4/H4-E1,41783,20,4724,19,89,1
4,87,K4/H4-E4,26038,20,4724,19,89,1
4,87,K3/H3-E4,24275,20,4724,19,89,1
4,87,K3/H3-E4-M1,19411,20,4724,19,89,1
4,87,K3/H3-E4-M2,15400,20,4724,19,89,1
4,88,Normal-E1,70518,48,8685,16,48,1
4,88,K4/H4-E1,33760,15,8685,16,48,1
4,88,K4/H4-E4,21855,15,8685,16,48,1
4,88,K3/H3-E4,20542,16,8685,16,48,1
4,88,K3/H3-E4-M1,16490,16,8685,16,48,1
4,88,K3/H3-E4-M2,13286,16,8685,16,48,1
4,89,Normal-E1,64011,41,507,16,41,1
4,89,K4/H4-E1,26782,8,507,16,41,1
4,89,K4/H4-E4,20253,8,507,16,41,1
4,89,K3/H3-E4,19144,8,507,16,41,1
4,89,K3/H3-E4-M1,15048,8,507,16,41,1
4,89,K3/H3-E4-M2,11158,8,507,16,41,1
4,90,Normal-E1,79984,54,8685,18,54,1
4,90,K4/H4-E1,41739,21,8685,18,54,1
4,90,K4/H4-E4,25226,21,8685,18,54,1
4,90,K3/H3-E4,24911,24,8685,18,54,1
4,90,K3/H3-E4-M1,20303,24,8685,18,54,1
4,90,K3/H3-E4-M2,16242,24,8685,18,54,1
4,91,Normal-E1,77422,53,507,17,53,1
4,91,K4/H4-E1,38246,18,507,17,53,1
4,91,K4/H4-E4,24508,18,507,17,53,1
4,91,K3/H3-E4,22300,18,507,17,53,1
4,91,K3/H3-E4-M1,17948,18,507,17,53,1
4,91,K3/H3-E4-M2,14242,18,507,17,53,1
4,92,Normal-E1,28229,13,2852,11,13,1
4,92,K4/H4-E1,20398,6,2852,11,13,1
4,92,K4/H4-E4,15405,6,2852,11,13,1
4,92,K3/H3-E4,14294,6,2852,11,13,1
4,92,K3/H3-E4-M1,11478,6,2852,11,13,1
4,92,K3/H3-E4-M2,8854,6,2852,11,13,1
4,93,Normal-E1,126257,96,8685,20,96,1
4,93,K4/H4-E1,47489,24,8685,20,96,1
4,93,K4/H4-E4,28672,24,8685,20,96,1
4,93,K3/H3-E4,27179,25,8685,20,96,1
4,93,K3/H3-E4-M1,22059,25,8685,20,96,1
4,93,K3/H3-E4-M2,17275,25,8685,20,96,1
4,94,Normal-E1,98062,71,4724,19,71,1
4,94,K4/H4-E1,44505,23,4724,19,71,1
4,94,K4/H4-E4,26456,23,4724,19,71,1
4,94,K3/H3-E4,25722,27,4724,19,71,1
4,94,K3/H3-E4-M1,20858,27,4724,19,71,1
4,94,K3/H3-E4-M2,17224,27,4724,19,71,1
4,95,Normal-E1,71292,47,8685,17,47,1
4,95,K4/H4-E1,41188,18,8685,17,47,1
4,95,K4/H4-E4,26979,18,8685,17,47,1
4,95,K3/H3-E4,22591,18,8685,17,47,1
4,95,K3/H3-E4-M1,18495,18,8685,17,47,1
4,95,K3/H3-E4-M2,14738,18,8685,17,47,1
4,96,Normal-E1,100911,74,8685,19,74,1
4,96,K4/H4-E1,40450,18,8685,19,74,1
4,96,K4/H4-E4,26256,18,8685,19,74,1
4,96,K3/H3-E4,23083,18,8685,19,74,1
4,96,K3/H3-E4-M1,18219,18,8685,19,74,1
4,96,K3/H3-E4-M2,14881,18,8685,19,74,1
4,97,Normal-E1,157213,124,2852,22,124,1
4,97,K4/H4-E1,53083,26,2852,22,124,1
4,97,K4/H4-E4,32345,26,2852,22,124,1
4,97,K3/H3-E4,28997,28,2852,22,124,1
4,97,K3/H3-E4-M1,23365,28,2852,22,124,1
4,97,K3/H3-E4-M2,18965,28,2852,22,124,1
4,98,Normal-E1,131657,102,8685,20,102,1
4,98,K4/H4-E1,43528,20,8685,20,102,1
4,98,K4/H4-E4,28286,20,8685,20,102,1
4,98,K3/H3-E4,24927,20,8685,20,102,1
4,98,K3/H3-E4-M1,19807,20,8685,20,102,1
4,98,K3/H3-E4-M2,15764,20,8685,20,102,1
4,99,Normal-E1,64588,42,8685,16,42,1
4,99,K4/H4-E1,32527,14,8685,16,42,1
4,99,K4/H4-E4,21390,14,8685,16,42,1
4,99,K3/H3-E4,20281,14,8685,16,42,1
4,99,K3/H3-E4-M1,16185,14,8685,16,42,1
4,99,K3/H3-E4-M2,12729,14,8685,16,42,1
16,0,Normal-E1,30404,15,4512,11,15,1
16,0,K4/H4-E1,17403,3,4512,11,15,1
16,0,K4/H4-E4,14714,3,4512,11,15,1
16,0,K3/H3-E4,13605,3,4512,11,15,1
16,0,K3/H3-E4-M1,10789,3,4512,11,15,1
16,0,K3/H3-E4-M2,8010,3,4512,11,15,1
16,1,Normal-E1,43043,23,507,15,23,1
16,1,K4/H4-E1,26541,9,507,15,23,1
16,1,K4/H4-E4,19244,9,507,15,23,1
16,1,K3/H3-E4,17538,9,507,15,23,1
16,1,K3/H3-E4-M1,13698,9,507,15,23,1
16,1,K3/H3-E4-M2,11176,9,507,15,23,1
16,2,Normal-E1,80108,56,10593,17,56,1
16,2,K4/H4-E1,35482,16,10593,17,56,1
16,2,K4/H4-E4,22809,16,10593,17,56,1
16,2,K3/H3-E4,21359,16,10593,17,56,1
16,2,K3/H3-E4-M1,17007,16,10593,17,56,1
16,2,K3/H3-E4-M2,13552,16,10593,17,56,1
16,3,Normal-E1,81842,56,5281,18,56,1
16,3,K4/H4-E1,42032,20,5281,18,56,1
16,3,K4/H4-E4,26408,20,5281,18,56,1
16,3,K3/H3-E4,23912,21,5281,18,56,1
16,3,K3/H3-E4-M1,19304,21,5281,18,56,1
16,3,K3/H3-E4-M2,15546,21,5281,18,56,1
16,4,Normal-E1,46417,27,4512,14,27,1
16,4,K4/H4-E1,23924,7,4512,14,27,1
16,4,K4/H4-E4,18163,7,4512,14,27,1
16,4,K3/H3-E4,16762,7,4512,14,27,1
16,4,K3/H3-E4-M1,13178,7,4512,14,27,1
16,4,K3/H3-E4-M2,10193,7,4512,14,27,1
16,5,Normal-E1,38186,18,10839,15,18,1
16,5,K4/H4-E1,22660,5,10839,15,18,1
16,5,K4/H4-E4,18435,5,10839,15,18,1
16,5,K3/H3-E4,16788,5,10839,15,18,1
16,5,K3/H3-E4-M1,12948,5,10839,15,18,1
16,5,K3/H3-E4-M2,10070,5,10839,15,18,1
16,6,Normal-E1,92220,68,3947,17,68,1
16,6,K4/H4-E1,37175,17,3947,17,68,1
16,6,K4/H4-E4,23734,17,3947,17,68,1
16,6,K3/H3-E4,21615,18,3947,17,68,1
16,6,K3/H3-E4-M1,17263,18,3947,17,68,1
16,6,K3/H3-E4-M2,14220,18,3947,17,68,1
16,7,Normal-E1,41145,25,5281,12,25,1
16,7,K4/H4-E1,21855,7,5281,12,25,1
16,7,K4/H4-E4,16094,7,5281,12,25,1
16,7,K3/H3-E4,14572,7,5281,12,25,1
16,7,K3/H3-E4-M1,11500,7,5281,12,25,1
16,7,K3/H3-E4-M2,9479,7,5281,12,25,1
16,8,Normal-E1,52262,32,2852,14,32,1
16,8,K4/H4-E1,24312,7,2852,14,32,1
16,8,K4/H4-E4,18551,7,2852,14,32,1
16,8,K3/H3-E4,17440,7,2852,14,32,1
16,8,K3/H3-E4-M1,13856,7,2852,14,32,1
16,8,K3/H3-E4-M2,10274,7,2852,14,32,1
16,9,Normal-E1,37567,20,3947,12,20,1
16,9,K4/H4-E1,21994,6,3947,12,20,1
16,9,K4/H4-E4,17001,6,3947,12,20,1
16,9,K3/H3-E4,15890,6,3947,12,20,1
16,9,K3/H3-E4-M1,12818,6,3947,12,20,1
16,9,K3/H3-E4-M2,9234,6,3947,12,20,1
16,10,Normal-E1,55562,35,14405,15,35,1
16,10,K4/H4-E1,28752,11,14405,15,35,1
16,10,K4/H4-E4,19919,11,14405,15,35,1
16,10,K3/H3-E4,18196,11,14405,15,35,1
16,10,K3/H3-E4-M1,14403,11,14405,15,35,1
16,10,K3/H3-E4-M2,11534,11,14405,15,35,1
16,11,Normal-E1,80467,57,1721,17,57,1
16,11,K4/H4-E1,29483,10,1721,17,57,1
16,11,K4/H4-E4,21418,10,1721,17,57,1
16,11,K3/H3-E4,19359,11,1721,17,57,1
16,11,K3/H3-E4-M1,15007,11,1721,17,57,1
16,11,K3/H3-E4-M2,12434,11,1721,17,57,1
16,12,Normal-E1,49931,28,5281,16,28,1
16,12,K4/H4-E1,29061,10,5281,16,28,1
16,12,K4/H4-E4,21099,10,5281,16,28,1
16,12,K3/H3-E4,19554,12,5281,16,28,1
16,12,K3/H3-E4-M1,15670,12,5281,16,28,1
16,12,K3/H3-E4-M2,12337,12,5281,16,28,1
16,13,Normal-E1,66955,43,10593,16,43,1
16,13,K4/H4-E1,27656,8,10593,16,43,1
16,13,K4/H4-E4,21127,8,10593,16,43,1
16,13,K3/H3-E4,20548,10,10593,16,43,1
16,13,K3/H3-E4-M1,16452,10,10593,16,43,1
16,13,K3/H3-E4-M2,11694,10,10593,16,43,1
16,14,Normal-E1,99867,71,4724,19,71,1
16,14,K4/H4-E1,39829,16,4724,19,71,1
16,14,K4/H4-E4,27156,16,4724,19,71,1
16,14,K3/H3-E4,24869,17,4724,19,71,1
16,14,K3/H3-E4-M1,20162,17,4724,19,71,1
16,14,K3/H3-E4-M2,14724,17,4724,19,71,1
16,15,Normal-E1,116214,85,14405,21,85,1
16,15,K4/H4-E1,61534,35,14405,21,85,1
16,15,K4/H4-E4,34269,35,14405,21,85,1
16,15,K3/H3-E4,31836,39,14405,21,85,1
16,15,K3/H3-E4-M1,26460,39,14405,21,85,1
16,15,K3/H3-E4-M2,21694,39,14405,21,85,1
16,16,Normal-E1,48481,30,10931,13,30,1
16,16,K4/H4-E1,24697,8,10931,13,30,1
16,16,K4/H4-E4,18168,8,10931,13,30,1
16,16,K3/H3-E4,16503,8,10931,13,30,1
16,16,K3/H3-E4-M1,13175,8,10931,13,30,1
16,16,K3/H3-E4-M2,10144,8,10931,13,30,1
16,17,Normal-E1,28285,13,5281,11,13,1
16,17,K4/H4-E1,18389,4,5281,11,13,1
16,17,K4/H4-E4,14932,4,5281,11,13,1
16,17,K3/H3-E4,13823,4,5281,11,13,1
16,17,K3/H3-E4-M1,11007,4,5281,11,13,1
16,17,K3/H3-E4-M2,8348,4,5281,11,13,1
16,18,Normal-E1,46270,27,5281,14,27,1
16,18,K4/H4-E1,26001,9,5281,14,27,1
16,18,K4/H4-E4,18704,9,5281,14,27,1
16,18,K3/H3-E4,17141,9,5281,14,27,1
16,18,K3/H3-E4-M1,13610,9,5281,14,27,1
16,18,K3/H3-E4-M2,10678,9,5281,14,27,1
16,19,Normal-E1,113122,82,10931,21,82,1
16,19,K4/H4-E1,54885,28,10931,21,82,1
16,19,K4/H4-E4,33105,28,10931,21,82,1
16,19,K3/H3-E4,29991,33,10931,21,82,1
16,19,K3/H3-E4-M1,24615,33,10931,21,82,1
16,19,K3/H3-E4-M2,19459,33,10931,21,82,1
16,20,Normal-E1,83232,58,10931,17,58,1
16,20,K4/H4-E1,33582,13,10931,17,58,1
16,20,K4/H4-E4,23213,13,10931,17,58,1
16,20,K3/H3-E4,21620,13,10931,17,58,1
16,20,K3/H3-E4-M1,17268,13,10931,17,58,1
16,20,K3/H3-E4-M2,12949,13,10931,17,58,1
16,21,Normal-E1,94573,67,7786,19,67,1
16,21,K4/H4-E1,37318,15,7786,19,67,1
16,21,K4/H4-E4,25413,15,7786,19,67,1
16,21,K3/H3-E4,24109,18,7786,19,67,1
16,21,K3/H3-E4-M1,19245,18,7786,19,67,1
16,21,K3/H3-E4-M2,15167,18,7786,19,67,1
16,22,Normal-E1,57570,37,491,15,37,1
16,22,K4/H4-E1,26158,9,491,15,37,1
16,22,K4/H4-E4,18861,9,491,15,37,1
16,22,K3/H3-E4,17609,9,491,15,37,1
16,22,K3/H3-E4-M1,13769,9,491,15,37,1
16,22,K3/H3-E4-M2,11098,9,491,15,37,1
16,23,Normal-E1,39278,21,8685,12,21,1
16,23,K4/H4-E1,23709,7,8685,12,21,1
16,23,K4/H4-E4,17948,7,8685,12,21,1
16,23,K3/H3-E4,16839,7,8685,12,21,1
16,23,K3/H3-E4-M1,13767,7,8685,12,21,1
16,23,K3/H3-E4-M2,9625,7,8685,12,21,1
16,24,Normal-E1,70020,47,7786,16,47,1
16,24,K4/H4-E1,31034,12,7786,16,47,1
16,24,K4/H4-E4,21433,12,7786,16,47,1
16,24,K3/H3-E4,20816,15,7786,16,47,1
16,24,K3/H3-E4-M1,16720,15,7786,16,47,1
16,24,K3/H3-E4-M2,13069,15,7786,16,47,1
16,25,Normal-E1,17473,6,491,9,6,1
16,25,K4/H4-E1,13753,2,491,9,6,1
16,25,K4/H4-E4,11832,2,491,9,6,1
16,25,K3/H3-E4,10723,2,491,9,6,1
16,25,K3/H3-E4-M1,8419,2,491,9,6,1
16,25,K3/H3-E4-M2,7064,2,491,9,6,1
16,26,Normal-E1,48893,29,4512,15,29,1
16,26,K4/H4-E1,26630,10,4512,15,29,1
16,26,K4/H4-E4,18565,10,4512,15,29,1
16,26,K3/H3-E4,17456,10,4512,15,29,1
16,26,K3/H3-E4-M1,13616,10,4512,15,29,1
16,26,K3/H3-E4-M2,11244,10,4512,15,29,1
16,27,Normal-E1,51967,32,3947,14,32,1
16,27,K4/H4-E1,27258,10,3947,14,32,1
16,27,K4/H4-E4,19193,10,3947,14,32,1
16,27,K3/H3-E4,17941,10,3947,14,32,1
16,27,K3/H3-E4-M1,14357,10,3947,14,32,1
16,27,K3/H3-E4-M2,11177,10,3947,14,32,1
16,28,Normal-E1,32027,17,5281,11,17,1
16,28,K4/H4-E1,19033,5,5281,11,17,1
16,28,K4/H4-E4,14808,5,5281,11,17,1
16,28,K3/H3-E4,13699,5,5281,11,17,1
16,28,K3/H3-E4-M1,10883,5,5281,11,17,1
16,28,K3/H3-E4-M2,8550,5,5281,11,17,1
16,29,Normal-E1,49852,30,7786,14,30,1
16,29,K4/H4-E1,22984,6,7786,14,30,1
16,29,K4/H4-E4,17991,6,7786,14,30,1
16,29,K3/H3-E4,16829,6,7786,14,30,1
16,29,K3/H3-E4-M1,13245,6,7786,14,30,1
16,29,K3/H3-E4-M2,9880,6,7786,14,30,1
16,30,Normal-E1,46174,26,3947,15,26,1
16,30,K4/H4-E1,23911,7,3947,15,26,1
16,30,K4/H4-E4,18150,7,3947,15,26,1
16,30,K3/H3-E4,17041,7,3947,15,26,1
16,30,K3/H3-E4-M1,13201,7,3947,15,26,1
16,30,K3/H3-E4-M2,10552,7,3947,15,26,1
16,31,Normal-E1,55022,35,2852,14,35,1
16,31,K4/H4-E1,26244,9,2852,14,35,1
16,31,K4/H4-E4,18947,9,2852,14,35,1
16,31,K3/H3-E4,17631,9,2852,14,35,1
16,31,K3/H3-E4-M1,14047,9,2852,14,35,1
16,31,K3/H3-E4-M2,10682,9,2852,14,35,1
16,32,Normal-E1,99915,70,5281,21,70,1
16,32,K4/H4-E1,47847,25,5281,21,70,1
16,32,K4/H4-E4,28262,25,5281,21,70,1
16,32,K3/H3-E4,27325,26,5281,21,70,1
16,32,K3/H3-E4-M1,21949,26,5281,21,70,1
16,32,K3/H3-E4-M2,17568,26,5281,21,70,1
16,33,Normal-E1,40572,23,491,13,23,1
16,33,K4/H4-E1,21391,6,491,13,23,1
16,33,K4/H4-E4,16398,6,491,13,23,1
16,33,K3/H3-E4,15289,6,491,13,23,1
16,33,K3/H3-E4-M1,11961,6,491,13,23,1
16,33,K3/H3-E4-M2,9463,6,491,13,23,1
16,34,Normal-E1,32251,17,8685,11,17,1
16,34,K4/H4-E1,18221,4,8685,11,17,1
16,34,K4/H4-E4,14764,4,8685,11,17,1
16,34,K3/H3-E4,13655,4,8685,11,17,1
16,34,K3/H3-E4-M1,10839,4,8685,11,17,1
16,34,K3/H3-E4-M2,8308,4,8685,11,17,1
16,35,Normal-E1,51406,30,10593,15,30,1
16,35,K4/H4-E1,31132,12,10593,15,30,1
16,35,K4/H4-E4,21531,12,10593,15,30,1
16,35,K3/H3-E4,19468,12,10593,15,30,1
16,35,K3/H3-E4-M1,15628,12,10593,15,30,1
16,35,K3/H3-E4-M2,11979,12,10593,15,30,1
16,36,Normal-E1,15341,5,10931,7,5,1
16,36,K4/H4-E1,13670,2,10931,7,5,1
16,36,K4/H4-E4,11749,2,10931,7,5,1
16,36,K3/H3-E4,10640,2,10931,7,5,1
16,36,K3/H3-E4-M1,8848,2,10931,7,5,1
16,36,K3/H3-E4-M2,6499,2,10931,7,5,1
16,37,Normal-E1,3364,1,491,2,1,1
16,37,K4/H4-E1,7335,1,491,2,1,1
16,37,K4/H4-E4,6182,1,491,2,1,1
16,37,K3/H3-E4,5073,1,491,2,1,1
16,37,K3/H3-E4-M1,4561,1,491,2,1,1
16,37,K3/H3-E4-M2,4439,1,491,2,1,1
16,38,Normal-E1,61976,40,15288,15,40,1
16,38,K4/H4-E1,28254,9,15288,15,40,1
16,38,K4/H4-E4,20957,9,15288,15,40,1
16,38,K3/H3-E4,18913,9,15288,15,40,1
16,38,K3/H3-E4-M1,15073,9,15288,15,40,1
16,38,K3/H3-E4-M2,11151,9,15288,15,40,1
16,39,Normal-E1,97871,71,15288,18,71,1
16,39,K4/H4-E1,44655,22,15288,18,71,1
16,39,K4/H4-E4,27374,22,15288,18,71,1
16,39,K3/H3-E4,24707,22,15288,18,71,1
16,39,K3/H3-E4-M1,20099,22,15288,18,71,1
16,39,K3/H3-E4-M2,15816,22,15288,18,71,1
16,40,Normal-E1,73305,48,507,18,48,1
16,40,K4/H4-E1,34396,13,507,18,48,1
16,40,K4/H4-E4,24027,13,507,18,48,1
16,40,K3/H3-E4,21515,13,507,18,48,1
16,40,K3/H3-E4-M1,16907,13,507,18,48,1
16,40,K3/H3-E4-M2,13403,13,507,18,48,1
16,41,Normal-E1,48154,29,491,14,29,1
16,41,K4/H4-E1,25790,9,491,14,29,1
16,41,K4/H4-E4,18493,9,491,14,29,1
16,41,K3/H3-E4,16959,9,491,14,29,1
16,41,K3/H3-E4-M1,13375,9,491,14,29,1
16,41,K3/H3-E4-M2,10745,9,491,14,29,1
16,42,Normal-E1,81676,57,4512,17,57,1
16,42,K4/H4-E1,35373,15,4512,17,57,1
16,42,K4/H4-E4,23468,15,4512,17,57,1
16,42,K3/H3-E4,21625,15,4512,17,57,1
16,42,K3/H3-E4-M1,17273,15,4512,17,57,1
16,42,K3/H3-E4-M2,13416,15,4512,17,57,1
16,43,Normal-E1,16466,6,10839,8,6,1
16,43,K4/H4-E1,14289,3,10839,8,6,1
16,43,K4/H4-E4,11600,3,10839,8,6,1
16,43,K3/H3-E4,10491,3,10839,8,6,1
16,43,K3/H3-E4-M1,8443,3,10839,8,6,1
16,43,K3/H3-E4-M2,7056,3,10839,8,6,1
16,44,Normal-E1,121730,93,2852,20,93,1
16,44,K4/H4-E1,41998,20,2852,20,93,1
16,44,K4/H4-E4,26253,20,2852,20,93,1
16,44,K3/H3-E4,24562,21,2852,20,93,1
16,44,K3/H3-E4-M1,19442,21,2852,20,93,1
16,44,K3/H3-E4-M2,15941,21,2852,20,93,1
16,45,Normal-E1,36693,21,7786,12,21,1
16,45,K4/H4-E1,21121,7,7786,12,21,1
16,45,K4/H4-E4,15360,7,7786,12,21,1
16,45,K3/H3-E4,14251,7,7786,12,21,1
16,45,K3/H3-E4-M1,11179,7,7786,12,21,1
16,45,K3/H3-E4-M2,9362,7,7786,12,21,1
16,46,Normal-E1,95183,68,5281,18,68,1
16,46,K4/H4-E1,39205,17,5281,18,68,1
16,46,K4/H4-E4,25764,17,5281,18,68,1
16,46,K3/H3-E4,24062,18,5281,18,68,1
16,46,K3/H3-E4-M1,19454,18,5281,18,68,1
16,46,K3/H3-E4-M2,14450,18,5281,18,68,1
16,47,Normal-E1,50698,30,1801,15,30,1
16,47,K4/H4-E1,29475,12,1801,15,30,1
16,47,K4/H4-E4,19874,12,1801,15,30,1
16,47,K3/H3-E4,19030,13,1801,15,30,1
16,47,K3/H3-E4-M1,15190,13,1801,15,30,1
16,47,K3/H3-E4-M2,12105,13,1801,15,30,1
16,48,Normal-E1,31673,13,15288,13,13,1
16,48,K4/H4-E1,22822,6,15288,13,13,1
16,48,K4/H4-E4,17829,6,15288,13,13,1
16,48,K3/H3-E4,16720,6,15288,13,13,1
16,48,K3/H3-E4-M1,13392,6,15288,13,13,1
16,48,K3/H3-E4-M2,9654,6,15288,13,13,1
16,49,Normal-E1,68209,44,15288,16,44,1
16,49,K4/H4-E1,32033,12,15288,16,44,1
16,49,K4/H4-E4,22432,12,15288,16,44,1
16,49,K3/H3-E4,21300,12,15288,16,44,1
16,49,K3/H3-E4-M1,17204,12,15288,16,44,1
16,49,K3/H3-E4-M2,12167,12,15288,16,44,1
16,50,Normal-E1,72874,48,8685,18,48,1
16,50,K4/H4-E1,33126,13,8685,18,48,1
16,50,K4/H4-E4,22757,13,8685,18,48,1
16,50,K3/H3-E4,21881,16,8685,18,48,1
16,50,K3/H3-E4-M1,17273,16,8685,18,48,1
16,50,K3/H3-E4-M2,13910,16,8685,18,48,1
16,51,Normal-E1,65441,43,10931,16,43,1
16,51,K4/H4-E1,28300,9,10931,16,43,1
16,51,K4/H4-E4,21003,9,10931,16,43,1
16,51,K3/H3-E4,18774,9,10931,16,43,1
16,51,K3/H3-E4-M1,14678,9,10931,16,43,1
16,51,K3/H3-E4-M2,11389,9,10931,16,43,1
16,52,Normal-E1,66672,43,10931,16,43,1
16,52,K4/H4-E1,35473,15,10931,16,43,1
16,52,K4/H4-E4,23568,15,10931,16,43,1
16,52,K3/H3-E4,21594,15,10931,16,43,1
16,52,K3/H3-E4-M1,17498,15,10931,16,43,1
16,52,K3/H3-E4-M2,12957,15,10931,16,43,1
16,53,Normal-E1,57099,33,1801,17,33,1
16,53,K4/H4-E1,29117,9,1801,17,33,1
16,53,K4/H4-E4,21820,9,1801,17,33,1
16,53,K3/H3-E4,20378,9,1801,17,33,1
16,53,K3/H3-E4-M1,16026,9,1801,17,33,1
16,53,K3/H3-E4-M2,11908,9,1801,17,33,1
16,54,Normal-E1,154728,121,5281,22,121,1
16,54,K4/H4-E1,53269,27,5281,22,121,1
16,54,K4/H4-E4,32148,27,5281,22,121,1
16,54,K3/H3-E4,29870,29,5281,22,121,1
16,54,K3/H3-E4-M1,24238,29,5281,22,121,1
16,54,K3/H3-E4-M2,18929,29,5281,22,121,1
16,55,Normal-E1,55505,33,10931,16,33,1
16,55,K4/H4-E1,27286,8,10931,16,33,1
