scenario_id,qubits,N,data_count,target_count,requested_j,predicate_mode,target_mask_sha256,shared_input_prepare_seconds,backend,repeat,execution_seconds,target_probability,norm,phase_aligned_l2_vs_numpy,success_probability_error_vs_numpy
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,1,0.00039871304761618376,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,2,0.00039909803308546543,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,3,0.00048121996223926544,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,4,0.0003906100755557418,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,5,0.000394730013795197,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,6,0.0003881680313497782,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,7,0.0005191949894651771,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,8,0.00038935604970902205,1.0,1.0,2.172217384091364e-16,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,9,0.00039627705700695515,1.0,1.0,2.172217384091364e-16,0.0
q10_m1_j25,10,1024,1024,1,25,EQ,91fd9dbe4d5a5fd8a32c47425d44e07358443d88ddc196ecd52b491fd32382b9,5.814945325255394e-06,NUMPY_FLOAT64,0,0.0007900410564616323,0.9994612447444077,1.0000000000000004,0.0,0.0
q10_m1_j25,10,1024,1024,1,25,EQ,91fd9dbe4d5a5fd8a32c47425d44e07358443d88ddc196ecd52b491fd32382b9,5.814945325255394e-06,NUMPY_FLOAT64,1,0.0007807650836184621,0.9994612447444077,1.0000000000000004,0.0,0.0
