target_count,seed_index,seed_j,seed_meas,backend,platform,timing_scope,success,termination_reason,result_index,trial_count,L_BBHT,actual_grover_iterations,cycle_count,elapsed_us,execution_seconds,wall_seconds,build_seconds,transpile_seconds
256,58,0x6d7a8604,0xbd6f99c6,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8225,5,4,4,,,0.0021695708855986595,0.0021695708855986595,,
256,58,0x6d7a8604,0xbd6f99c6,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8225,5,4,2,,,0.0016618941444903612,0.0016618941444903612,,
256,58,0x6d7a8604,0xbd6f99c6,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8225,5,4,2,,,0.0018144820351153612,0.0018144820351153612,,
256,59,0x1fadaf42,0x60010aa3,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,4389,6,5,,,,0.000649625901132822,0.0019837701693177223,,
256,59,0x1fadaf42,0x60010aa3,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,4389,6,5,,,,0.05335589870810509,0.05594466906040907,0.0,0.0
256,59,0x1fadaf42,0x60010aa3,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4389,6,5,5,,,0.0022452829871326685,0.0022452829871326685,,
256,59,0x1fadaf42,0x60010aa3,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4389,6,5,2,,,0.0015825869049876928,0.0015825869049876928,,
256,59,0x1fadaf42,0x60010aa3,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4389,6,5,2,,,0.0015251250006258488,0.0015251250006258488,,
256,60,0x92fe7cfd,0xb54e2773,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,11343,9,10,,,,0.0010995508637279272,0.002904213033616543,,
256,60,0x92fe7cfd,0xb54e2773,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,11343,9,10,,,,0.12719543115235865,0.13135721813887358,0.0,0.0
256,60,0x92fe7cfd,0xb54e2773,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,11343,9,10,10,,,0.0034467100631445646,0.0034467100631445646,,
256,60,0x92fe7cfd,0xb54e2773,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,11343,9,10,4,,,0.0028278410900384188,0.0028278410900384188,,
256,60,0x92fe7cfd,0xb54e2773,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,11343,9,10,4,,,0.002490212908014655,0.002490212908014655,,
256,61,0x1aecb060,0x9c545eba,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,12329,11,17,,,,0.0017680556047707796,0.0042851578909903765,,
256,61,0x1aecb060,0x9c545eba,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,12329,11,17,,,,0.23683861177414656,0.24293644214048982,0.0,0.0
256,61,0x1aecb060,0x9c545eba,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,12329,11,17,17,,,0.005267950007691979,0.005267950007691979,,
256,61,0x1aecb060,0x9c545eba,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,12329,11,17,4,,,0.0032078870572149754,0.0032078870572149754,,
256,61,0x1aecb060,0x9c545eba,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,12329,11,17,4,,,0.0030141090974211693,0.0030141090974211693,,
256,62,0x91778cc3,0xbd1d1bc0,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5666,10,13,,,,0.0016644871793687344,0.003897970076650381,,
256,62,0x91778cc3,0xbd1d1bc0,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5666,10,13,,,,0.16166426707059145,0.16682878881692886,0.0,0.0
256,62,0x91778cc3,0xbd1d1bc0,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5666,10,13,13,,,0.005683694966137409,0.005683694966137409,,
256,62,0x91778cc3,0xbd1d1bc0,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5666,10,13,5,,,0.0029943501576781273,0.0029943501576781273,,
256,62,0x91778cc3,0xbd1d1bc0,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5666,10,13,5,,,0.0027458008844405413,0.0027458008844405413,,
256,63,0xe6b7e7eb,0xd542988e,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,14388,10,11,,,,0.0011994605883955956,0.003180575091391802,,
256,63,0xe6b7e7eb,0xd542988e,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,14388,10,11,,,,0.14819347579032183,0.15358997997827828,0.0,0.0
256,63,0xe6b7e7eb,0xd542988e,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14388,10,11,11,,,0.003638508962467313,0.003638508962467313,,
256,63,0xe6b7e7eb,0xd542988e,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14388,10,11,5,,,0.00285303290002048,0.00285303290002048,,
256,63,0xe6b7e7eb,0xd542988e,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14388,10,11,5,,,0.0027619730681180954,0.0027619730681180954,,
256,64,0x6770144c,0xd2d3c6e7,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,3410,8,4,,,,0.0007477959152311087,0.002485073171555996,,
256,64,0x6770144c,0xd2d3c6e7,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,3410,8,4,,,,0.04863037681207061,0.051954064052551985,0.0,0.0
256,64,0x6770144c,0xd2d3c6e7,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3410,8,4,4,,,0.002169213956221938,0.002169213956221938,,
256,64,0x6770144c,0xd2d3c6e7,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3410,8,4,2,,,0.001824669074267149,0.001824669074267149,,
256,64,0x6770144c,0xd2d3c6e7,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3410,8,4,2,,,0.0017697089351713657,0.0017697089351713657,,
256,65,0xc600a248,0x0a1e0844,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10195,6,3,,,,0.00049980403855443,0.0017050800379365683,,
256,65,0xc600a248,0x0a1e0844,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10195,6,3,,,,0.0335853339638561,0.035775894997641444,0.0,0.0
256,65,0xc600a248,0x0a1e0844,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10195,6,3,3,,,0.001615698914974928,0.001615698914974928,,
256,65,0xc600a248,0x0a1e0844,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10195,6,3,2,,,0.0016826398205012083,0.0016826398205012083,,
256,65,0xc600a248,0x0a1e0844,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10195,6,3,2,,,0.0015935460105538368,0.0015935460105538368,,
256,66,0x1ea4f830,0x2ef0f28e,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,1133,6,2,,,,0.00042877206578850746,0.0017121899873018265,,
256,66,0x1ea4f830,0x2ef0f28e,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,1133,6,2,,,,0.024411643389612436,0.026515712961554527,0.0,0.0
256,66,0x1ea4f830,0x2ef0f28e,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1133,6,2,2,,,0.001526916865259409,0.001526916865259409,,
256,66,0x1ea4f830,0x2ef0f28e,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1133,6,2,1,,,0.001399561995640397,0.001399561995640397,,
256,66,0x1ea4f830,0x2ef0f28e,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1133,6,2,1,,,0.0013518931809812784,0.0013518931809812784,,
256,67,0x639604f3,0x7fe04f83,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5270,10,10,,,,0.0011597129050642252,0.0031461259350180626,,
256,67,0x639604f3,0x7fe04f83,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5270,10,10,,,,0.11389532079920173,0.11877574096433818,0.0,0.0
256,67,0x639604f3,0x7fe04f83,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5270,10,10,10,,,0.0032947640866041183,0.0032947640866041183,,
256,67,0x639604f3,0x7fe04f83,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5270,10,10,4,,,0.002675553085282445,0.002675553085282445,,
256,67,0x639604f3,0x7fe04f83,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5270,10,10,4,,,0.0026989539619535208,0.0026989539619535208,,
256,68,0x6e084a84,0xb643b17e,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,8996,8,6,,,,0.0008464821148663759,0.002430981956422329,,
256,68,0x6e084a84,0xb643b17e,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,8996,8,6,,,,0.08156350394710898,0.08531508687883615,0.0,0.0
256,68,0x6e084a84,0xb643b17e,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8996,8,6,6,,,0.0023639521095901728,0.0023639521095901728,,
256,68,0x6e084a84,0xb643b17e,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8996,8,6,2,,,0.002058780984953046,0.002058780984953046,,
256,68,0x6e084a84,0xb643b17e,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8996,8,6,2,,,0.0022658100351691246,0.0022658100351691246,,
256,69,0x3d7fc476,0x467d7a44,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,15374,7,3,,,,0.0005800416693091393,0.0021056560799479485,,
256,69,0x3d7fc476,0x467d7a44,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,15374,7,3,,,,0.037808278342708945,0.04023583605885506,0.0,0.0
256,69,0x3d7fc476,0x467d7a44,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15374,7,3,3,,,0.0018919480498880148,0.0018919480498880148,,
256,69,0x3d7fc476,0x467d7a44,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15374,7,3,2,,,0.001787293003872037,0.001787293003872037,,
256,69,0x3d7fc476,0x467d7a44,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15374,7,3,2,,,0.0016872161068022251,0.0016872161068022251,,
256,70,0xedca3875,0xefade11e,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,2789,4,3,,,,0.00041177263483405113,0.0012584479991346598,,
256,70,0xedca3875,0xefade11e,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,2789,4,3,,,,0.03676099004223943,0.03861751197837293,0.0,0.0
256,70,0xedca3875,0xefade11e,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2789,4,3,3,,,0.0014159749262034893,0.0014159749262034893,,
256,70,0xedca3875,0xefade11e,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2789,4,3,1,,,0.0011877790093421936,0.0011877790093421936,,
256,70,0xedca3875,0xefade11e,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2789,4,3,1,,,0.0010904220398515463,0.0010904220398515463,,
256,71,0xb883121d,0x095c678c,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,15233,8,6,,,,0.000754442298784852,0.0024156910367310047,,
256,71,0xb883121d,0x095c678c,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,15233,8,6,,,,0.08866179524920881,0.09218063298612833,0.0,0.0
256,71,0xb883121d,0x095c678c,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15233,8,6,6,,,0.002475790912285447,0.002475790912285447,,
256,71,0xb883121d,0x095c678c,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15233,8,6,2,,,0.0022140329238027334,0.0022140329238027334,,
256,71,0xb883121d,0x095c678c,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15233,8,6,2,,,0.001878382172435522,0.001878382172435522,,
256,72,0xace22797,0xbc422a9a,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,1859,7,4,,,,0.0006148603279143572,0.002012380165979266,,
256,72,0xace22797,0xbc422a9a,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,1859,7,4,,,,0.05237605422735214,0.05533654079772532,0.0,0.0
256,72,0xace22797,0xbc422a9a,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1859,7,4,4,,,0.002987756161019206,0.002987756161019206,,
256,72,0xace22797,0xbc422a9a,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1859,7,4,1,,,0.0016226780135184526,0.0016226780135184526,,
256,72,0xace22797,0xbc422a9a,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1859,7,4,1,,,0.0015995900612324476,0.0015995900612324476,,
256,73,0xefd3172d,0x8c2c3233,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,9230,7,6,,,,0.0008640852756798267,0.002525846939533949,,
256,73,0xefd3172d,0x8c2c3233,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,9230,7,6,,,,0.08376230299472809,0.08744125789962709,0.0,0.0
256,73,0xefd3172d,0x8c2c3233,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9230,7,6,6,,,0.002215415006503463,0.002215415006503463,,
256,73,0xefd3172d,0x8c2c3233,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9230,7,6,2,,,0.0018159940373152494,0.0018159940373152494,,
256,73,0xefd3172d,0x8c2c3233,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9230,7,6,2,,,0.0017866080161184072,0.0017866080161184072,,
256,74,0xe6aacdb5,0x7f1c158a,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,2442,6,2,,,,0.0004885653033852577,0.0017920730169862509,,
256,74,0xe6aacdb5,0x7f1c158a,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,2442,6,2,,,,0.026052035158500075,0.02822546800598502,0.0,0.0
256,74,0xe6aacdb5,0x7f1c158a,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2442,6,2,2,,,0.001543477177619934,0.001543477177619934,,
256,74,0xe6aacdb5,0x7f1c158a,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2442,6,2,1,,,0.0015046820044517517,0.0015046820044517517,,
256,74,0xe6aacdb5,0x7f1c158a,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2442,6,2,1,,,0.0013914229348301888,0.0013914229348301888,,
256,75,0x6566c598,0xca804b00,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,14410,2,1,,,,0.00018728990107774734,0.0006651240400969982,,
256,75,0x6566c598,0xca804b00,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,14410,2,1,,,,0.012061458081007004,0.01285688509233296,0.0,0.0
256,75,0x6566c598,0xca804b00,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14410,2,1,1,,,0.0006499260198324919,0.0006499260198324919,,
256,75,0x6566c598,0xca804b00,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14410,2,1,1,,,0.0007108531426638365,0.0007108531426638365,,
256,75,0x6566c598,0xca804b00,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14410,2,1,1,,,0.0006918520666658878,0.0006918520666658878,,
256,76,0x4e646d9d,0xcbae5ac0,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,13239,9,10,,,,0.0010574916377663612,0.0028808019123971462,,
256,76,0x4e646d9d,0xcbae5ac0,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,13239,9,10,,,,0.13324267091229558,0.13750612805597484,0.0,0.0
256,76,0x4e646d9d,0xcbae5ac0,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,13239,9,10,10,,,0.002923724940046668,0.002923724940046668,,
256,76,0x4e646d9d,0xcbae5ac0,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,13239,9,10,4,,,0.002616283018141985,0.002616283018141985,,
256,76,0x4e646d9d,0xcbae5ac0,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,13239,9,10,4,,,0.0024496191181242466,0.0024496191181242466,,
256,77,0x05d81d6f,0x260c4013,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,9230,7,5,,,,0.0006518543232232332,0.0020745641086250544,,
256,77,0x05d81d6f,0x260c4013,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,9230,7,5,,,,0.06649544392712414,0.06973827397450805,0.0,0.0
256,77,0x05d81d6f,0x260c4013,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9230,7,5,5,,,0.0028314348310232162,0.0028314348310232162,,
256,77,0x05d81d6f,0x260c4013,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9230,7,5,2,,,0.0018707108683884144,0.0018707108683884144,,
256,77,0x05d81d6f,0x260c4013,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9230,7,5,2,,,0.0017873849719762802,0.0017873849719762802,,
256,78,0x2018f6a3,0x5728c7f4,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,3237,2,1,,,,0.00019813491962850094,0.0006802689749747515,,
256,78,0x2018f6a3,0x5728c7f4,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,3237,2,1,,,,0.011665537720546126,0.01245834305882454,0.0,0.0
256,78,0x2018f6a3,0x5728c7f4,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3237,2,1,1,,,0.0006494869012385607,0.0006494869012385607,,
256,78,0x2018f6a3,0x5728c7f4,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3237,2,1,1,,,0.000693783862516284,0.000693783862516284,,
256,78,0x2018f6a3,0x5728c7f4,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3237,2,1,1,,,0.0006860559806227684,0.0006860559806227684,,
256,79,0x718ebf0c,0x4d7d460c,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,11111,2,1,,,,0.0001795168500393629,0.0006514051929116249,,
256,79,0x718ebf0c,0x4d7d460c,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,11111,2,1,,,,0.01099724997766316,0.01177809084765613,0.0,0.0
256,79,0x718ebf0c,0x4d7d460c,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,11111,2,1,1,,,0.000639346893876791,0.000639346893876791,,
256,79,0x718ebf0c,0x4d7d460c,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,11111,2,1,1,,,0.0007088028360158205,0.0007088028360158205,,
256,79,0x718ebf0c,0x4d7d460c,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,11111,2,1,1,,,0.0006886539049446583,0.0006886539049446583,,
256,80,0x042a8f17,0x2093b3f4,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,8089,10,10,,,,0.0012110858224332333,0.0033109618816524744,,
256,80,0x042a8f17,0x2093b3f4,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,8089,10,10,,,,0.1303597695659846,0.13436629809439182,0.0,0.0
256,80,0x042a8f17,0x2093b3f4,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8089,10,10,10,,,0.0034017639700323343,0.0034017639700323343,,
256,80,0x042a8f17,0x2093b3f4,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8089,10,10,5,,,0.0028829730581492186,0.0028829730581492186,,
256,80,0x042a8f17,0x2093b3f4,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8089,10,10,5,,,0.0027574149426072836,0.0027574149426072836,,
256,81,0xfc1c775d,0x35bd20f1,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,9492,6,4,,,,0.0005796649493277073,0.0018152310512959957,,
256,81,0xfc1c775d,0x35bd20f1,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,9492,6,4,,,,0.04708833899348974,0.04927104595117271,0.0,0.0
256,81,0xfc1c775d,0x35bd20f1,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9492,6,4,4,,,0.00173282902687788,0.00173282902687788,,
256,81,0xfc1c775d,0x35bd20f1,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9492,6,4,1,,,0.001437705010175705,0.001437705010175705,,
256,81,0xfc1c775d,0x35bd20f1,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,9492,6,4,1,,,0.0013846231158822775,0.0013846231158822775,,
256,82,0x16b93b63,0x7d609ba5,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,14992,3,1,,,,0.00026347581297159195,0.0009576340671628714,,
256,82,0x16b93b63,0x7d609ba5,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,14992,3,1,,,,0.012239518808200955,0.0135133839212358,0.0,0.0
256,82,0x16b93b63,0x7d609ba5,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14992,3,1,1,,,0.0008178928401321173,0.0008178928401321173,,
256,82,0x16b93b63,0x7d609ba5,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14992,3,1,1,,,0.0008718231692910194,0.0008718231692910194,,
256,82,0x16b93b63,0x7d609ba5,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14992,3,1,1,,,0.0008765750098973513,0.0008765750098973513,,
256,83,0x8ce1028e,0xb152e7ef,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,15859,3,2,,,,0.0003020677249878645,0.0009874769020825624,,
256,83,0x8ce1028e,0xb152e7ef,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,15859,3,2,,,,0.021434243069961667,0.02256366703659296,0.0,0.0
256,83,0x8ce1028e,0xb152e7ef,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15859,3,2,2,,,0.0009569409303367138,0.0009569409303367138,,
256,83,0x8ce1028e,0xb152e7ef,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15859,3,2,1,,,0.0008852460887283087,0.0008852460887283087,,
256,83,0x8ce1028e,0xb152e7ef,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,15859,3,2,1,,,0.0009523208718746901,0.0009523208718746901,,
256,84,0x87bad980,0x7dbefa97,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10082,6,4,,,,0.0007671520579606295,0.0022902691271156073,,
256,84,0x87bad980,0x7dbefa97,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10082,6,4,,,,0.05077128065750003,0.05294671608135104,0.0,0.0
256,84,0x87bad980,0x7dbefa97,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10082,6,4,4,,,0.0018476201221346855,0.0018476201221346855,,
256,84,0x87bad980,0x7dbefa97,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10082,6,4,1,,,0.001413943013176322,0.001413943013176322,,
256,84,0x87bad980,0x7dbefa97,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10082,6,4,1,,,0.001363246003165841,0.001363246003165841,,
