target_count,seed_index,seed_j,seed_meas,mode,success,result_valid,result_index,trial_count,l_bbht,actual_iter,cycle_count,timer_hi,timer_lo,status,timeout,unexpected_error,terminal_limit,elapsed_us
256,74,0xe6aacdb5,0x7f1c158a,1,1,1,2442,6,2,1,6596,0,70,0x0000080c,0,0,0,70
256,75,0x6566c598,0xca804b00,1,1,1,14410,2,1,1,3583,0,40,0x0000080c,0,0,0,40
256,76,0x4e646d9d,0xcbae5ac0,1,1,1,13239,9,10,4,11558,0,120,0x0000080c,0,0,0,120
256,77,0x05d81d6f,0x260c4013,1,1,1,9230,7,5,2,8049,0,86,0x0000080c,0,0,0,86
256,78,0x2018f6a3,0x5728c7f4,1,1,1,3237,2,1,1,3147,0,37,0x0000080c,0,0,0,37
256,79,0x718ebf0c,0x4d7d460c,1,1,1,11111,2,1,1,3337,0,38,0x0000080c,0,0,0,38
256,80,0x042a8f17,0x2093b3f4,1,1,1,8089,10,10,5,13726,0,142,0x0000080c,0,0,0,142
256,81,0xfc1c775d,0x35bd20f1,1,1,1,9492,6,4,1,6221,0,67,0x0000080c,0,0,0,67
256,82,0x16b93b63,0x7d609ba5,1,1,1,14992,3,1,1,4663,0,51,0x0000080c,0,0,0,51
256,83,0x8ce1028e,0xb152e7ef,1,1,1,15859,3,2,1,4482,0,50,0x0000080c,0,0,0,50
256,84,0x87bad980,0x7dbefa97,1,1,1,10082,6,4,1,6345,0,69,0x0000080c,0,0,0,69
256,85,0xd63d86f3,0xf5399cca,1,1,1,8851,9,10,3,10869,0,115,0x0000080c,0,0,0,115
256,86,0xeeaba102,0x01560fc0,1,1,1,10812,11,13,4,13893,0,145,0x0000080c,0,0,0,145
256,87,0xc1fee4bb,0xc7e12d58,1,1,1,6247,12,15,5,15292,0,157,0x0000080c,0,0,0,157
256,88,0x0707c9da,0xf644a3f9,1,1,1,1038,6,3,1,6481,0,70,0x0000080c,0,0,0,70
256,89,0xde0d9c30,0x58a2ee8f,1,1,1,10532,10,13,5,14797,0,152,0x0000080c,0,0,0,152
256,90,0x7cd0efc7,0x9f385cfb,1,1,1,15943,13,12,6,17833,0,184,0x0000080c,0,0,0,184
256,91,0xe4cb50a6,0x94d13729,1,1,1,9960,4,1,1,5286,0,58,0x0000080c,0,0,0,58
256,92,0xa0882219,0x18f75d24,1,1,1,8081,4,1,1,5185,0,58,0x0000080c,0,0,0,58
256,93,0xc435e6f2,0xf75a52bc,1,1,1,12684,10,14,3,11777,0,123,0x0000080c,0,0,0,123
256,94,0x011b63f0,0x0aa34346,1,1,1,2888,7,3,1,6766,0,73,0x0000080c,0,0,0,73
256,95,0x1b456e77,0xee460f94,1,1,1,2852,9,7,2,10499,0,110,0x0000080c,0,0,0,110
256,96,0x10088608,0xef418331,1,1,1,1456,4,2,1,4354,0,48,0x0000080c,0,0,0,48
256,97,0x6fcfc352,0xf8fa9f4c,1,1,1,13286,6,3,1,6740,0,72,0x0000080c,0,0,0,72
256,98,0xfb6077af,0x713595a9,1,1,1,10964,2,1,1,3319,0,38,0x0000080c,0,0,0,38
256,99,0xc6ebb72e,0x08fdf109,1,1,1,2852,5,2,1,5624,0,61,0x0000080c,0,0,0,61
