target_count,seed_index,seed_j,seed_meas,mode,success,result_valid,result_index,trial_count,l_bbht,actual_iter,cycle_count,timer_hi,timer_lo,status,timeout,unexpected_error,terminal_limit
16,46,0xa085c93e,0x19b8504d,0,1,1,5281,18,68,68,26417,0,269,0x0000080c,0,0,0
16,46,0xa085c93e,0x19b8504d,1,1,1,5281,18,68,18,11171,0,116,0x0000080c,0,0,0
16,47,0x18190603,0xad0438b2,0,1,1,1801,15,30,30,14958,0,154,0x0000080c,0,0,0
16,47,0x18190603,0xad0438b2,1,1,1,1801,15,30,13,8826,0,93,0x0000080c,0,0,0
16,48,0xc1143c78,0xbbdab3cd,0,1,1,15288,13,13,13,9618,0,101,0x0000080c,0,0,0
16,48,0xc1143c78,0xbbdab3cd,1,1,1,15288,13,13,6,6375,0,68,0x0000080c,0,0,0
16,49,0x332063fc,0x222ba57c,0,1,1,15288,16,44,44,19124,0,197,0x0000080c,0,0,0
16,49,0x332063fc,0x222ba57c,1,1,1,15288,16,44,12,8888,0,94,0x0000080c,0,0,0
16,50,0xd6f4066b,0xab9eb714,0,1,1,8685,18,48,48,21080,0,215,0x0000080c,0,0,0
16,50,0xd6f4066b,0xab9eb714,1,1,1,8685,18,48,16,13528,0,139,0x0000080c,0,0,0
16,51,0x64b9628c,0x9cd8b518,0,1,1,10931,16,43,43,18798,0,193,0x0000080c,0,0,0
16,51,0x64b9628c,0x9cd8b518,1,1,1,10931,16,43,9,8110,0,85,0x0000080c,0,0,0
16,52,0x894e6771,0x8a255c2e,0,1,1,10931,16,43,43,18851,0,193,0x0000080c,0,0,0
16,52,0x894e6771,0x8a255c2e,1,1,1,10931,16,43,15,9678,0,102,0x0000080c,0,0,0
16,53,0xe3e668e8,0xff1f20c3,0,1,1,1801,17,33,33,16721,0,173,0x0000080c,0,0,0
16,53,0xe3e668e8,0xff1f20c3,1,1,1,1801,17,33,9,8629,0,90,0x0000080c,0,0,0
16,54,0x36980406,0xfbdbfa61,0,1,1,5281,22,121,121,42295,0,427,0x0000080c,0,0,0
16,54,0x36980406,0xfbdbfa61,1,1,1,5281,22,121,29,15650,0,161,0x0000080c,0,0,0
16,55,0x114d2b4a,0xa617ad4e,0,1,1,10931,16,33,33,16325,0,168,0x0000080c,0,0,0
16,55,0x114d2b4a,0xa617ad4e,1,1,1,10931,16,33,8,8169,0,85,0x0000080c,0,0,0
16,56,0x3b8907e1,0x0c6cbd10,0,1,1,10931,10,10,10,7257,0,77,0x0000080c,0,0,0
16,56,0x3b8907e1,0x0c6cbd10,1,1,1,10931,10,10,3,4382,0,48,0x0000080c,0,0,0
16,57,0x2cd09c1d,0x964fb1a7,0,1,1,7786,17,61,61,24175,0,247,0x0000080c,0,0,0
16,57,0x2cd09c1d,0x964fb1a7,1,1,1,7786,17,61,14,9844,0,102,0x0000080c,0,0,0
16,58,0x6d7a8604,0xbd6f99c6,0,1,1,1721,15,37,37,16813,0,172,0x0000080c,0,0,0
16,58,0x6d7a8604,0xbd6f99c6,1,1,1,1721,15,37,12,8631,0,90,0x0000080c,0,0,0
16,59,0x1fadaf42,0x60010aa3,0,1,1,7786,16,49,49,20424,0,208,0x0000080c,0,0,0
16,59,0x1fadaf42,0x60010aa3,1,1,1,7786,16,49,15,9669,0,101,0x0000080c,0,0,0
16,60,0x92fe7cfd,0xb54e2773,0,1,1,7786,18,84,84,30706,0,311,0x0000080c,0,0,0
16,60,0x92fe7cfd,0xb54e2773,1,1,1,7786,18,84,23,12919,0,134,0x0000080c,0,0,0
16,61,0x1aecb060,0x9c545eba,0,1,1,14405,21,83,83,31677,0,321,0x0000080c,0,0,0
