target_count,seed_j,backend,attempt,m_bound,requested_j,result_index,success,target_probability,execution_seconds
4,32,QISKIT_AER_STATEVECTOR,20,32,14,4462,False,0.19166348281337164,0.13791607099119574
4,32,QISKIT_AER_STATEVECTOR,21,39,29,1,True,0.6348245927301557,0.43933579698204994
4,33,NUMPY_FLOAT64,1,1,0,16321,False,0.000244140625,0.00011711195111274719
4,33,NUMPY_FLOAT64,2,2,1,11233,False,0.0021958353463560343,0.0003399519482627511
4,33,NUMPY_FLOAT64,3,2,0,10330,False,0.000244140625,8.957704994827509e-05
4,33,NUMPY_FLOAT64,4,2,0,11800,False,0.000244140625,5.0588976591825485e-05
4,33,NUMPY_FLOAT64,5,3,1,4784,False,0.0021958353463560343,0.00019564700778573751
4,33,NUMPY_FLOAT64,6,3,0,6397,False,0.000244140625,9.146297816187143e-05
4,33,NUMPY_FLOAT64,7,3,1,5680,False,0.0021958353463560343,0.0001827609958127141
4,33,NUMPY_FLOAT64,8,4,1,11769,False,0.0021958353463560343,0.00018493097741156816
4,33,NUMPY_FLOAT64,9,5,1,10213,False,0.0021958353463560343,0.00019844097550958395
4,33,NUMPY_FLOAT64,10,6,2,12049,False,0.006091602842843935,0.0002979449927806854
4,33,NUMPY_FLOAT64,11,7,0,15381,False,0.000244140625,8.81940359249711e-05
4,33,NUMPY_FLOAT64,12,8,4,12476,False,0.019646966890663024,0.0004506940022110939
4,33,NUMPY_FLOAT64,13,9,2,220,False,0.006091602842843935,0.00029247801285237074
4,33,NUMPY_FLOAT64,14,11,4,14397,False,0.019646966890663024,0.000515489955432713
4,33,NUMPY_FLOAT64,15,13,10,14732,False,0.10386521758020019,0.001109604025259614
4,33,NUMPY_FLOAT64,16,16,6,5189,False,0.04069868865227794,0.0007279200945049524
4,33,NUMPY_FLOAT64,17,19,17,2,True,0.270441134484708,0.0017778120236471295
4,33,QISKIT_AER_STATEVECTOR,1,1,0,16321,False,0.0002441406250000001,0.002459476003423333
4,33,QISKIT_AER_STATEVECTOR,2,2,1,11233,False,0.002195835346356035,0.019877801998518407
4,33,QISKIT_AER_STATEVECTOR,3,2,0,10330,False,0.0002441406250000001,0.0023452009772881866
4,33,QISKIT_AER_STATEVECTOR,4,2,0,11800,False,0.0002441406250000001,0.0022817030549049377
4,33,QISKIT_AER_STATEVECTOR,5,3,1,4784,False,0.002195835346356035,0.020158039988018572
4,33,QISKIT_AER_STATEVECTOR,6,3,0,6397,False,0.0002441406250000001,0.002346829976886511
4,33,QISKIT_AER_STATEVECTOR,7,3,1,5680,False,0.002195835346356035,0.019641708000563085
4,33,QISKIT_AER_STATEVECTOR,8,4,1,11769,False,0.002195835346356035,0.01865463494323194
4,33,QISKIT_AER_STATEVECTOR,9,5,1,10213,False,0.002195835346356035,0.020178862032480538
4,33,QISKIT_AER_STATEVECTOR,10,6,2,12049,False,0.006091602842843934,0.0375105399871245
4,33,QISKIT_AER_STATEVECTOR,11,7,0,15381,False,0.0002441406250000001,0.002312098047696054
4,33,QISKIT_AER_STATEVECTOR,12,8,4,12476,False,0.019646966890663004,0.054821441997773945
4,33,QISKIT_AER_STATEVECTOR,13,9,2,220,False,0.006091602842843934,0.03689865197520703
4,33,QISKIT_AER_STATEVECTOR,14,11,4,14397,False,0.019646966890663004,0.06309301406145096
4,33,QISKIT_AER_STATEVECTOR,15,13,10,14732,False,0.10386521758019962,0.13960104098077863
4,33,QISKIT_AER_STATEVECTOR,16,16,6,5189,False,0.04069868865227787,0.0920550610171631
4,33,QISKIT_AER_STATEVECTOR,17,19,17,2,True,0.2704411344847048,0.2247834539739415
4,34,NUMPY_FLOAT64,1,1,0,8928,False,0.000244140625,0.00011768005788326263
4,34,NUMPY_FLOAT64,2,2,1,15946,False,0.0021958353463560343,0.00026443193200975657
4,34,NUMPY_FLOAT64,3,2,1,12971,False,0.0021958353463560343,0.0002120321150869131
4,34,NUMPY_FLOAT64,4,2,0,15908,False,0.000244140625,9.056692942976952e-05
4,34,NUMPY_FLOAT64,5,3,1,1608,False,0.0021958353463560343,0.00021404004655778408
4,34,NUMPY_FLOAT64,6,3,1,10892,False,0.0021958353463560343,0.00012929702643305063
4,34,NUMPY_FLOAT64,7,3,1,5677,False,0.0021958353463560343,0.00020945793949067593
4,34,NUMPY_FLOAT64,8,4,3,5356,False,0.01191622898797395,0.0003692550817504525
4,34,NUMPY_FLOAT64,9,5,4,13080,False,0.019646966890663024,0.0005043009296059608
4,34,NUMPY_FLOAT64,10,6,2,12655,False,0.006091602842843935,0.0003299320815131068
4,34,NUMPY_FLOAT64,11,7,0,15461,False,0.000244140625,9.10189701244235e-05
4,34,NUMPY_FLOAT64,12,8,0,2799,False,0.000244140625,6.870704237371683e-05
4,34,NUMPY_FLOAT64,13,9,7,1815,False,0.05393745929955882,0.0006372749339789152
4,34,NUMPY_FLOAT64,14,11,6,9728,False,0.04069868865227794,0.0007604769198223948
4,34,NUMPY_FLOAT64,15,13,5,9735,False,0.029253625728584965,0.0006622039945796132
4,34,NUMPY_FLOAT64,16,16,3,3737,False,0.01191622898797395,0.0004156469367444515
4,34,NUMPY_FLOAT64,17,19,7,15947,False,0.05393745929955882,0.0004941580118611455
4,34,NUMPY_FLOAT64,18,23,1,6787,False,0.0021958353463560343,0.00020967295859009027
4,34,NUMPY_FLOAT64,19,27,12,6842,False,0.14499425206736485,0.0013790850061923265
4,34,NUMPY_FLOAT64,20,32,28,1,True,0.6044872360604446,0.002315063029527664
4,34,QISKIT_AER_STATEVECTOR,1,1,0,8928,False,0.0002441406250000001,0.0018668289994820952
4,34,QISKIT_AER_STATEVECTOR,2,2,1,15946,False,0.002195835346356035,0.01336764101870358
4,34,QISKIT_AER_STATEVECTOR,3,2,1,12971,False,0.002195835346356035,0.012174741015769541
4,34,QISKIT_AER_STATEVECTOR,4,2,0,15908,False,0.0002441406250000001,0.0012682899832725525
4,34,QISKIT_AER_STATEVECTOR,5,3,1,1608,False,0.002195835346356035,0.012652783072553575
4,34,QISKIT_AER_STATEVECTOR,6,3,1,10892,False,0.002195835346356035,0.01046413101721555
4,34,QISKIT_AER_STATEVECTOR,7,3,1,5677,False,0.002195835346356035,0.010814448934979737
4,34,QISKIT_AER_STATEVECTOR,8,4,3,5356,False,0.011916228987973945,0.030965390033088624
4,34,QISKIT_AER_STATEVECTOR,9,5,4,13080,False,0.019646966890663004,0.06280039495322853
4,34,QISKIT_AER_STATEVECTOR,10,6,2,12655,False,0.006091602842843934,0.03273747896309942
4,34,QISKIT_AER_STATEVECTOR,11,7,0,15461,False,0.0002441406250000001,0.0017336949240416288
4,34,QISKIT_AER_STATEVECTOR,12,8,0,2799,False,0.0002441406250000001,0.0013984759571030736
4,34,QISKIT_AER_STATEVECTOR,13,9,7,1815,False,0.05393745929955868,0.0991415890166536
4,34,QISKIT_AER_STATEVECTOR,14,11,6,9728,False,0.04069868865227787,0.08994711702689528
4,34,QISKIT_AER_STATEVECTOR,15,13,5,9735,False,0.02925362572858493,0.062105244025588036
4,34,QISKIT_AER_STATEVECTOR,16,16,3,3737,False,0.011916228987973945,0.04362059908453375
4,34,QISKIT_AER_STATEVECTOR,17,19,7,15947,False,0.05393745929955868,0.09038800396956503
4,34,QISKIT_AER_STATEVECTOR,18,23,1,6787,False,0.002195835346356035,0.016337436973117292
4,34,QISKIT_AER_STATEVECTOR,19,27,12,6842,False,0.14499425206736377,0.1892651580274105
4,34,QISKIT_AER_STATEVECTOR,20,32,28,1,True,0.6044872360604321,0.3645990180084482
4,35,NUMPY_FLOAT64,1,1,0,12459,False,0.000244140625,0.00011470704339444637
4,35,NUMPY_FLOAT64,2,2,0,12151,False,0.000244140625,0.00010263093281537294
4,35,NUMPY_FLOAT64,3,2,1,11518,False,0.0021958353463560343,0.0002431379398331046
4,35,NUMPY_FLOAT64,4,2,1,14758,False,0.0021958353463560343,0.00023999204859137535
4,35,NUMPY_FLOAT64,5,3,1,12511,False,0.0021958353463560343,0.00020842801313847303
4,35,NUMPY_FLOAT64,6,3,1,12707,False,0.0021958353463560343,0.00016747391782701015
4,35,NUMPY_FLOAT64,7,3,1,2858,False,0.0021958353463560343,0.00018408405594527721
4,35,NUMPY_FLOAT64,8,4,3,6364,False,0.01191622898797395,0.0004014859441667795
4,35,NUMPY_FLOAT64,9,5,3,13157,False,0.01191622898797395,0.0004197360249236226
4,35,NUMPY_FLOAT64,10,6,3,4362,False,0.01191622898797395,0.0002977049443870783
4,35,NUMPY_FLOAT64,11,7,3,876,False,0.01191622898797395,0.000330492970533669
4,35,NUMPY_FLOAT64,12,8,2,11521,False,0.006091602842843935,0.0002304580993950367
4,35,NUMPY_FLOAT64,13,9,7,4961,False,0.05393745929955882,0.000641081016510725
4,35,NUMPY_FLOAT64,14,11,2,241,False,0.006091602842843935,0.0002343449741601944
4,35,NUMPY_FLOAT64,15,13,4,4769,False,0.019646966890663024,0.0002828619908541441
4,35,NUMPY_FLOAT64,16,16,5,6472,False,0.029253625728584965,0.000305084977298975
4,35,NUMPY_FLOAT64,17,19,18,12122,False,0.2986341714783573,0.0010225250152871013
4,35,NUMPY_FLOAT64,18,23,21,3,True,0.3874763196678059,0.0016774960095062852
4,35,QISKIT_AER_STATEVECTOR,1,1,0,12459,False,0.0002441406250000001,0.00227963097859174
4,35,QISKIT_AER_STATEVECTOR,2,2,0,12151,False,0.0002441406250000001,0.0019941580248996615
4,35,QISKIT_AER_STATEVECTOR,3,2,1,11518,False,0.002195835346356035,0.01661873608827591
4,35,QISKIT_AER_STATEVECTOR,4,2,1,14758,False,0.002195835346356035,0.015199604909867048
4,35,QISKIT_AER_STATEVECTOR,5,3,1,12511,False,0.002195835346356035,0.019579696003347635
4,35,QISKIT_AER_STATEVECTOR,6,3,1,12707,False,0.002195835346356035,0.017816719016991556
4,35,QISKIT_AER_STATEVECTOR,7,3,1,2858,False,0.002195835346356035,0.012885830015875399
4,35,QISKIT_AER_STATEVECTOR,8,4,3,6364,False,0.011916228987973945,0.0363906369311735
4,35,QISKIT_AER_STATEVECTOR,9,5,3,13157,False,0.011916228987973945,0.03329187503550202
4,35,QISKIT_AER_STATEVECTOR,10,6,3,4362,False,0.011916228987973945,0.043051786022260785
4,35,QISKIT_AER_STATEVECTOR,11,7,3,876,False,0.011916228987973945,0.040516647044569254
4,35,QISKIT_AER_STATEVECTOR,12,8,2,11521,False,0.006091602842843934,0.036986446008086205
4,35,QISKIT_AER_STATEVECTOR,13,9,7,4961,False,0.05393745929955868,0.10675399901811033
4,35,QISKIT_AER_STATEVECTOR,14,11,2,241,False,0.006091602842843934,0.019706538994796574
4,35,QISKIT_AER_STATEVECTOR,15,13,4,4769,False,0.019646966890663004,0.05272842093836516
4,35,QISKIT_AER_STATEVECTOR,16,16,5,6472,False,0.02925362572858493,0.046606678050011396
4,35,QISKIT_AER_STATEVECTOR,17,19,18,12122,False,0.29863417147835347,0.2560023959958926
4,35,QISKIT_AER_STATEVECTOR,18,23,21,3,True,0.38747631966780005,0.32984480599407107
4,36,NUMPY_FLOAT64,1,1,0,13011,False,0.000244140625,0.00012242398224771023
4,36,NUMPY_FLOAT64,2,2,0,2797,False,0.000244140625,0.00010081799700856209
4,36,NUMPY_FLOAT64,3,2,0,5669,False,0.000244140625,7.118599023669958e-05
4,36,NUMPY_FLOAT64,4,2,0,2068,False,0.000244140625,8.512998465448618e-05
4,36,NUMPY_FLOAT64,5,3,0,14456,False,0.000244140625,8.469901513308287e-05
4,36,NUMPY_FLOAT64,6,3,2,12954,False,0.006091602842843935,0.0003456250997260213
4,36,NUMPY_FLOAT64,7,3,1,14446,False,0.0021958353463560343,0.00020835502073168755
4,36,NUMPY_FLOAT64,8,4,2,9905,False,0.006091602842843935,0.0002880909014493227
4,36,NUMPY_FLOAT64,9,5,4,5473,False,0.019646966890663024,0.0004898160696029663
4,36,NUMPY_FLOAT64,10,6,1,2210,False,0.0021958353463560343,9.635300375521183e-05
4,36,NUMPY_FLOAT64,11,7,0,13290,False,0.000244140625,7.867405656725168e-05
4,36,NUMPY_FLOAT64,12,8,4,8350,False,0.019646966890663024,0.0005003949627280235
4,36,NUMPY_FLOAT64,13,9,3,13963,False,0.01191622898797395,0.0003955650608986616
4,36,NUMPY_FLOAT64,14,11,6,14825,False,0.04069868865227794,0.0006981970509514213
4,36,NUMPY_FLOAT64,15,13,1,1261,False,0.0021958353463560343,0.00019261403940618038
4,36,NUMPY_FLOAT64,16,16,15,9375,False,0.2168511477630975,0.0016638210508972406
4,36,NUMPY_FLOAT64,17,19,11,2421,False,0.12369494344643513,0.0011025170097127557
4,36,NUMPY_FLOAT64,18,23,1,5987,False,0.0021958353463560343,0.00018694298341870308
4,36,NUMPY_FLOAT64,19,27,11,3106,False,0.12369494344643513,0.001172082033008337
4,36,NUMPY_FLOAT64,20,32,12,12138,False,0.14499425206736485,0.001388239092193544
4,36,NUMPY_FLOAT64,21,39,14,2,True,0.19166348281337348,0.001196407014504075
4,36,QISKIT_AER_STATEVECTOR,1,1,0,13011,False,0.0002441406250000001,0.0024112029932439327
4,36,QISKIT_AER_STATEVECTOR,2,2,0,2797,False,0.0002441406250000001,0.002299536019563675
4,36,QISKIT_AER_STATEVECTOR,3,2,0,5669,False,0.0002441406250000001,0.00228102901019156
4,36,QISKIT_AER_STATEVECTOR,4,2,0,2068,False,0.0002441406250000001,0.0022082170471549034
4,36,QISKIT_AER_STATEVECTOR,5,3,0,14456,False,0.0002441406250000001,0.0023154770024120808
4,36,QISKIT_AER_STATEVECTOR,6,3,2,12954,False,0.006091602842843934,0.037012604996562004
4,36,QISKIT_AER_STATEVECTOR,7,3,1,14446,False,0.002195835346356035,0.019949857029132545
4,36,QISKIT_AER_STATEVECTOR,8,4,2,9905,False,0.006091602842843934,0.03245768905617297
4,36,QISKIT_AER_STATEVECTOR,9,5,4,5473,False,0.019646966890663004,0.06467378698289394
4,36,QISKIT_AER_STATEVECTOR,10,6,1,2210,False,0.002195835346356035,0.016930609941482544
4,36,QISKIT_AER_STATEVECTOR,11,7,0,13290,False,0.0002441406250000001,0.0015535579295828938
4,36,QISKIT_AER_STATEVECTOR,12,8,4,8350,False,0.019646966890663004,0.06155748595483601
4,36,QISKIT_AER_STATEVECTOR,13,9,3,13963,False,0.011916228987973945,0.047097817063331604
4,36,QISKIT_AER_STATEVECTOR,14,11,6,14825,False,0.04069868865227787,0.0818151020212099
4,36,QISKIT_AER_STATEVECTOR,15,13,1,1261,False,0.002195835346356035,0.013903639977797866
4,36,QISKIT_AER_STATEVECTOR,16,16,15,9375,False,0.21685114776309528,0.20284807705320418
4,36,QISKIT_AER_STATEVECTOR,17,19,11,2421,False,0.12369494344643428,0.11622442898806185
4,36,QISKIT_AER_STATEVECTOR,18,23,1,5987,False,0.002195835346356035,0.019313124008476734
4,36,QISKIT_AER_STATEVECTOR,19,27,11,3106,False,0.12369494344643428,0.18042008392512798
4,36,QISKIT_AER_STATEVECTOR,20,32,12,12138,False,0.14499425206736377,0.1866156510077417
4,36,QISKIT_AER_STATEVECTOR,21,39,14,2,True,0.19166348281337164,0.21092170209158212
4,37,NUMPY_FLOAT64,1,1,0,2336,False,0.000244140625,0.00010692107025533915
4,37,NUMPY_FLOAT64,2,2,1,12166,False,0.0021958353463560343,0.00023474497720599174
4,37,NUMPY_FLOAT64,3,2,0,5298,False,0.000244140625,5.8026984333992004e-05
4,37,NUMPY_FLOAT64,4,2,1,10756,False,0.0021958353463560343,0.00012742390390485525
4,37,NUMPY_FLOAT64,5,3,1,9998,False,0.0021958353463560343,0.0001237710239365697
4,37,NUMPY_FLOAT64,6,3,2,9073,False,0.006091602842843935,0.0003088189987465739
4,37,NUMPY_FLOAT64,7,3,0,14878,False,0.000244140625,4.684203304350376e-05
4,37,NUMPY_FLOAT64,8,4,3,13960,False,0.01191622898797395,0.0002148699713870883
4,37,NUMPY_FLOAT64,9,5,3,6093,False,0.01191622898797395,0.00023719808086752892
4,37,NUMPY_FLOAT64,10,6,2,14984,False,0.006091602842843935,0.00017014506738632917
4,37,NUMPY_FLOAT64,11,7,6,12850,False,0.04069868865227794,0.00036556494887918234
4,37,NUMPY_FLOAT64,12,8,6,4556,False,0.04069868865227794,0.0003455219557508826
4,37,NUMPY_FLOAT64,13,9,6,1447,False,0.04069868865227794,0.0003634400200098753
4,37,NUMPY_FLOAT64,14,11,6,8119,False,0.04069868865227794,0.0005818890640512109
4,37,NUMPY_FLOAT64,15,13,5,1947,False,0.029253625728584965,0.0003076510038226843
4,37,NUMPY_FLOAT64,16,16,3,3937,False,0.01191622898797395,0.00020501203835010529
4,37,NUMPY_FLOAT64,17,19,16,0,True,0.24314459288508386,0.0015391049673780799
4,37,QISKIT_AER_STATEVECTOR,1,1,0,2336,False,0.0002441406250000001,0.0023690640227869153
4,37,QISKIT_AER_STATEVECTOR,2,2,1,12166,False,0.002195835346356035,0.016367760952562094
4,37,QISKIT_AER_STATEVECTOR,3,2,0,5298,False,0.0002441406250000001,0.0019183550029993057
4,37,QISKIT_AER_STATEVECTOR,4,2,1,10756,False,0.002195835346356035,0.011508859926834702
4,37,QISKIT_AER_STATEVECTOR,5,3,1,9998,False,0.002195835346356035,0.010205041035078466
4,37,QISKIT_AER_STATEVECTOR,6,3,2,9073,False,0.006091602842843934,0.01989578001666814
4,37,QISKIT_AER_STATEVECTOR,7,3,0,14878,False,0.0002441406250000001,0.00154487497638911
4,37,QISKIT_AER_STATEVECTOR,8,4,3,13960,False,0.011916228987973945,0.030139366979710758
4,37,QISKIT_AER_STATEVECTOR,9,5,3,6093,False,0.011916228987973945,0.0517669019754976
4,37,QISKIT_AER_STATEVECTOR,10,6,2,14984,False,0.006091602842843934,0.026637281058356166
4,37,QISKIT_AER_STATEVECTOR,11,7,6,12850,False,0.04069868865227787,0.08014964102767408
4,37,QISKIT_AER_STATEVECTOR,12,8,6,4556,False,0.04069868865227787,0.08109959808643907
4,37,QISKIT_AER_STATEVECTOR,13,9,6,1447,False,0.04069868865227787,0.0849741370184347
4,37,QISKIT_AER_STATEVECTOR,14,11,6,8119,False,0.04069868865227787,0.06930464401375502
4,37,QISKIT_AER_STATEVECTOR,15,13,5,1947,False,0.02925362572858493,0.04815080901607871
4,37,QISKIT_AER_STATEVECTOR,16,16,3,3937,False,0.011916228987973945,0.031361747067421675
4,37,QISKIT_AER_STATEVECTOR,17,19,16,0,True,0.24314459288508106,0.17637966806069016
4,38,NUMPY_FLOAT64,1,1,0,6595,False,0.000244140625,6.07209512963891e-05
4,38,NUMPY_FLOAT64,2,2,1,13511,False,0.0021958353463560343,0.00014971790369600058
4,38,NUMPY_FLOAT64,3,2,1,14533,False,0.0021958353463560343,0.00010980595834553242
4,38,NUMPY_FLOAT64,4,2,1,10549,False,0.0021958353463560343,0.00010380405001342297
4,38,NUMPY_FLOAT64,5,3,1,7272,False,0.0021958353463560343,0.00011192995589226484
4,38,NUMPY_FLOAT64,6,3,2,4994,False,0.006091602842843935,0.00016302207950502634
4,38,NUMPY_FLOAT64,7,3,2,733,False,0.006091602842843935,0.00015709898434579372
4,38,NUMPY_FLOAT64,8,4,0,8168,False,0.000244140625,4.571303725242615e-05
4,38,NUMPY_FLOAT64,9,5,3,6863,False,0.01191622898797395,0.00021563994232565165
4,38,NUMPY_FLOAT64,10,6,1,9098,False,0.0021958353463560343,0.00018897198606282473
4,38,NUMPY_FLOAT64,11,7,6,6747,False,0.04069868865227794,0.00038156798109412193
4,38,NUMPY_FLOAT64,12,8,0,9697,False,0.000244140625,6.795197259634733e-05
4,38,NUMPY_FLOAT64,13,9,4,8310,False,0.019646966890663024,0.00025655806530267
4,38,NUMPY_FLOAT64,14,11,5,11417,False,0.029253625728584965,0.0003048430662602186
4,38,NUMPY_FLOAT64,15,13,12,2866,False,0.14499425206736485,0.000683679012581706
4,38,NUMPY_FLOAT64,16,16,8,11755,False,0.06891823634806225,0.00045128900092095137
4,38,NUMPY_FLOAT64,17,19,12,0,True,0.14499425206736485,0.0007042790530249476
4,38,QISKIT_AER_STATEVECTOR,1,1,0,6595,False,0.0002441406250000001,0.0015405929880216718
4,38,QISKIT_AER_STATEVECTOR,2,2,1,13511,False,0.002195835346356035,0.011503912974148989
4,38,QISKIT_AER_STATEVECTOR,3,2,1,14533,False,0.002195835346356035,0.01038352306932211
4,38,QISKIT_AER_STATEVECTOR,4,2,1,10549,False,0.002195835346356035,0.011602277983911335
4,38,QISKIT_AER_STATEVECTOR,5,3,1,7272,False,0.002195835346356035,0.015549398958683014
4,38,QISKIT_AER_STATEVECTOR,6,3,2,4994,False,0.006091602842843934,0.023859565961174667
4,38,QISKIT_AER_STATEVECTOR,7,3,2,733,False,0.006091602842843934,0.025741023011505604
4,38,QISKIT_AER_STATEVECTOR,8,4,0,8168,False,0.0002441406250000001,0.001299903029575944
4,38,QISKIT_AER_STATEVECTOR,9,5,3,6863,False,0.011916228987973945,0.0432697479845956
4,38,QISKIT_AER_STATEVECTOR,10,6,1,9098,False,0.002195835346356035,0.012371612014248967
4,38,QISKIT_AER_STATEVECTOR,11,7,6,6747,False,0.04069868865227787,0.09978140401653945
4,38,QISKIT_AER_STATEVECTOR,12,8,0,9697,False,0.0002441406250000001,0.0024173089768737555
4,38,QISKIT_AER_STATEVECTOR,13,9,4,8310,False,0.019646966890663004,0.06994860898703337
4,38,QISKIT_AER_STATEVECTOR,14,11,5,11417,False,0.02925362572858493,0.08016814407892525
4,38,QISKIT_AER_STATEVECTOR,15,13,12,2866,False,0.14499425206736377,0.15166252595372498
4,38,QISKIT_AER_STATEVECTOR,16,16,8,11755,False,0.06891823634806199,0.10163094196468592
4,38,QISKIT_AER_STATEVECTOR,17,19,12,0,True,0.14499425206736377,0.19620998797472566
4,39,NUMPY_FLOAT64,1,1,0,136,False,0.000244140625,0.00010774505790323019
4,39,NUMPY_FLOAT64,2,2,0,487,False,0.000244140625,0.00010102801024913788
4,39,NUMPY_FLOAT64,3,2,1,10259,False,0.0021958353463560343,0.00021714507602155209
4,39,NUMPY_FLOAT64,4,2,0,3562,False,0.000244140625,7.222802378237247e-05
4,39,NUMPY_FLOAT64,5,3,0,11945,False,0.000244140625,5.1397946663200855e-05
4,39,NUMPY_FLOAT64,6,3,2,5046,False,0.006091602842843935,0.0002833600156009197
4,39,NUMPY_FLOAT64,7,3,2,14702,False,0.006091602842843935,0.00022342801094055176
4,39,NUMPY_FLOAT64,8,4,1,942,False,0.0021958353463560343,0.0001788209192454815
4,39,NUMPY_FLOAT64,9,5,0,4966,False,0.000244140625,8.153694216161966e-05
4,39,NUMPY_FLOAT64,10,6,0,16115,False,0.000244140625,7.399008609354496e-05
4,39,NUMPY_FLOAT64,11,7,5,1510,False,0.029253625728584965,0.0005550599889829755
4,39,NUMPY_FLOAT64,12,8,4,6791,False,0.019646966890663024,0.00045267597306519747
4,39,NUMPY_FLOAT64,13,9,2,4625,False,0.006091602842843935,0.0002616209676489234
4,39,NUMPY_FLOAT64,14,11,9,1694,False,0.0855825154242248,0.0009007229236885905
4,39,NUMPY_FLOAT64,15,13,10,2873,False,0.10386521758020019,0.0008594869868829846
4,39,NUMPY_FLOAT64,16,16,7,12823,False,0.05393745929955882,0.0006513599073514342
4,39,NUMPY_FLOAT64,17,19,15,5851,False,0.2168511477630975,0.00154419697355479
4,39,NUMPY_FLOAT64,18,23,13,10412,False,0.16767996333129248,0.0009076088899746537
4,39,NUMPY_FLOAT64,19,27,25,1,True,0.5115082487498068,0.0022795599652454257
4,39,QISKIT_AER_STATEVECTOR,1,1,0,136,False,0.0002441406250000001,0.001987677998840809
4,39,QISKIT_AER_STATEVECTOR,2,2,0,487,False,0.0002441406250000001,0.002226248965598643
4,39,QISKIT_AER_STATEVECTOR,3,2,1,10259,False,0.002195835346356035,0.014572844025678933
4,39,QISKIT_AER_STATEVECTOR,4,2,0,3562,False,0.0002441406250000001,0.0013116529444232583
4,39,QISKIT_AER_STATEVECTOR,5,3,0,11945,False,0.0002441406250000001,0.0017312460113316774
4,39,QISKIT_AER_STATEVECTOR,6,3,2,5046,False,0.006091602842843934,0.0326062620151788
4,39,QISKIT_AER_STATEVECTOR,7,3,2,14702,False,0.006091602842843934,0.03657622798345983
4,39,QISKIT_AER_STATEVECTOR,8,4,1,942,False,0.002195835346356035,0.01831171300727874
4,39,QISKIT_AER_STATEVECTOR,9,5,0,4966,False,0.0002441406250000001,0.0012026219628751278
4,39,QISKIT_AER_STATEVECTOR,10,6,0,16115,False,0.0002441406250000001,0.0011802109656855464
4,39,QISKIT_AER_STATEVECTOR,11,7,5,1510,False,0.02925362572858493,0.06966116896364838
4,39,QISKIT_AER_STATEVECTOR,12,8,4,6791,False,0.019646966890663004,0.06357646500691772
4,39,QISKIT_AER_STATEVECTOR,13,9,2,4625,False,0.006091602842843934,0.03687190997879952
4,39,QISKIT_AER_STATEVECTOR,14,11,9,1694,False,0.08558251542422442,0.1317311889724806
4,39,QISKIT_AER_STATEVECTOR,15,13,10,2873,False,0.10386521758019962,0.13444779405836016
4,39,QISKIT_AER_STATEVECTOR,16,16,7,12823,False,0.05393745929955868,0.08768791798502207
4,39,QISKIT_AER_STATEVECTOR,17,19,15,5851,False,0.21685114776309528,0.23438668891321868
4,39,QISKIT_AER_STATEVECTOR,18,23,13,10412,False,0.167679963331291,0.18536728993058205
4,39,QISKIT_AER_STATEVECTOR,19,27,25,1,True,0.5115082487497975,0.28481904207728803
4,40,NUMPY_FLOAT64,1,1,0,5739,False,0.000244140625,9.211699943989515e-05
4,40,NUMPY_FLOAT64,2,2,0,12047,False,0.000244140625,9.329605381935835e-05
4,40,NUMPY_FLOAT64,3,2,0,6145,False,0.000244140625,8.122995495796204e-05
4,40,NUMPY_FLOAT64,4,2,1,909,False,0.0021958353463560343,0.00022259901743382215
4,40,NUMPY_FLOAT64,5,3,0,501,False,0.000244140625,7.954810280352831e-05
4,40,NUMPY_FLOAT64,6,3,1,1574,False,0.0021958353463560343,0.0001906099496409297
4,40,NUMPY_FLOAT64,7,3,1,11533,False,0.0021958353463560343,0.0001898609334602952
4,40,NUMPY_FLOAT64,8,4,0,4733,False,0.000244140625,5.993002559989691e-05
4,40,NUMPY_FLOAT64,9,5,4,1589,False,0.019646966890663024,0.0003273789770901203
4,40,NUMPY_FLOAT64,10,6,5,2168,False,0.029253625728584965,0.00048438902013003826
4,40,NUMPY_FLOAT64,11,7,3,7963,False,0.01191622898797395,0.000355530995875597
4,40,NUMPY_FLOAT64,12,8,3,444,False,0.01191622898797395,0.00034617807250469923
4,40,NUMPY_FLOAT64,13,9,1,2859,False,0.0021958353463560343,0.00017176195979118347
4,40,NUMPY_FLOAT64,14,11,1,2994,False,0.0021958353463560343,0.0001828980166465044
4,40,NUMPY_FLOAT64,15,13,0,3104,False,0.000244140625,8.06800089776516e-05
4,40,NUMPY_FLOAT64,16,16,8,15201,False,0.06891823634806225,0.0009360979311168194
4,40,NUMPY_FLOAT64,17,19,5,6410,False,0.029253625728584965,0.0006212210282683372
4,40,NUMPY_FLOAT64,18,23,3,15802,False,0.01191622898797395,0.00041008903644979
4,40,NUMPY_FLOAT64,19,27,26,16166,False,0.5427084318016249,0.002509371959604323
4,40,NUMPY_FLOAT64,20,32,25,1,True,0.5115082487498068,0.002690181019715965
4,40,QISKIT_AER_STATEVECTOR,1,1,0,5739,False,0.0002441406250000001,0.002435668953694403
4,40,QISKIT_AER_STATEVECTOR,2,2,0,12047,False,0.0002441406250000001,0.0023271430982276797
4,40,QISKIT_AER_STATEVECTOR,3,2,0,6145,False,0.0002441406250000001,0.002304869005456567
4,40,QISKIT_AER_STATEVECTOR,4,2,1,909,False,0.002195835346356035,0.019926478038541973
4,40,QISKIT_AER_STATEVECTOR,5,3,0,501,False,0.0002441406250000001,0.002165370970033109
