target_count,seed_j,seed_meas,backend,success,termination_reason,result_index,trial_count,L_BBHT,execution_seconds,wall_seconds,build_seconds,transpile_seconds
16,6,2779077212,NUMPY_FLOAT64,1,SUCCESS,10,12,17,0.0029189690249040723,0.008319493965245783,,
16,6,2779077212,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,12,17,0.25010682630818337,0.2597514479421079,0.0,0.0
16,7,2779077213,NUMPY_FLOAT64,1,SUCCESS,6,12,19,0.0017637889832258224,0.0046670009614899755,,
16,7,2779077213,QISKIT_AER_STATEVECTOR,1,SUCCESS,6,12,19,0.26953866076655686,0.27757144102361053,0.0,0.0
16,8,2779077202,NUMPY_FLOAT64,1,SUCCESS,15,15,38,0.0033847750164568424,0.007517985999584198,,
16,8,2779077202,QISKIT_AER_STATEVECTOR,1,SUCCESS,15,15,38,0.49204054183792323,0.9173102069180459,0.16242384701035917,0.22359527798835188
16,9,2779077203,NUMPY_FLOAT64,1,SUCCESS,4,16,50,0.0034452019026502967,0.007059123017825186,,
16,9,2779077203,QISKIT_AER_STATEVECTOR,1,SUCCESS,4,16,50,0.6067093121819198,1.1128555469913408,0.1715381050016731,0.271775146946311
16,10,2779077200,NUMPY_FLOAT64,1,SUCCESS,14,10,10,0.0021324921399354935,0.006731505040079355,,
16,10,2779077200,QISKIT_AER_STATEVECTOR,1,SUCCESS,14,10,10,0.16294017294421792,0.17037971899844706,0.0,0.0
16,11,2779077201,NUMPY_FLOAT64,1,SUCCESS,5,17,58,0.0074832168174907565,0.014898736961185932,,
16,11,2779077201,QISKIT_AER_STATEVECTOR,1,SUCCESS,5,17,58,0.8927924358285964,1.9100972230080515,0.460933371912688,0.4680564859881997
16,12,2779077206,NUMPY_FLOAT64,1,SUCCESS,10,9,8,0.001819320721551776,0.005999271059408784,,
16,12,2779077206,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,9,8,0.13699619192630053,0.14525396493263543,0.0,0.0
16,13,2779077207,NUMPY_FLOAT64,1,SUCCESS,2,14,28,0.004221429931931198,0.010455196024850011,,
16,13,2779077207,QISKIT_AER_STATEVECTOR,1,SUCCESS,2,14,28,0.43593800521921366,0.4461447870125994,0.0,0.0
16,14,2779077204,NUMPY_FLOAT64,1,SUCCESS,11,17,59,0.007600196287967265,0.01515239104628563,,
16,14,2779077204,QISKIT_AER_STATEVECTOR,1,SUCCESS,11,17,59,0.8647401272319257,1.5199481809977442,0.2840673209866509,0.3080506989499554
16,15,2779077205,NUMPY_FLOAT64,1,SUCCESS,5,18,59,0.00407545524649322,0.008393037016503513,,
16,15,2779077205,QISKIT_AER_STATEVECTOR,1,SUCCESS,5,18,59,0.8514292419422418,2.0361748420400545,0.43353611906059086,0.6410351118538529
16,16,2779077194,NUMPY_FLOAT64,1,SUCCESS,13,9,7,0.001719473977573216,0.005824899999424815,,
16,16,2779077194,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,9,7,0.10495686228387058,0.1127470990177244,0.0,0.0
16,17,2779077195,NUMPY_FLOAT64,1,SUCCESS,4,14,30,0.0026525716530159116,0.006455455906689167,,
16,17,2779077195,QISKIT_AER_STATEVECTOR,1,SUCCESS,4,14,30,0.42003416980151087,0.42939259007107466,0.0,0.0
16,18,2779077192,NUMPY_FLOAT64,1,SUCCESS,3,18,54,0.004196975962258875,0.008948300965130329,,
16,18,2779077192,QISKIT_AER_STATEVECTOR,1,SUCCESS,3,18,54,0.6890075672417879,0.7035862751072273,0.0,0.0
16,19,2779077193,NUMPY_FLOAT64,1,SUCCESS,11,10,9,0.001454256707802415,0.004361222963780165,,
16,19,2779077193,QISKIT_AER_STATEVECTOR,1,SUCCESS,11,10,9,0.13135852909181267,0.13822438090573996,0.0,0.0
16,20,2779077198,NUMPY_FLOAT64,1,SUCCESS,1,16,45,0.0037366029573604465,0.008099716040305793,,
16,20,2779077198,QISKIT_AER_STATEVECTOR,1,SUCCESS,1,16,45,0.5773113627219573,0.5869331209687516,0.0,0.0
16,21,2779077199,NUMPY_FLOAT64,1,SUCCESS,7,16,45,0.004041839856654406,0.00805213104467839,,
16,21,2779077199,QISKIT_AER_STATEVECTOR,1,SUCCESS,7,16,45,0.6575731971533969,0.6695084080565721,0.0,0.0
16,22,2779077196,NUMPY_FLOAT64,1,SUCCESS,7,11,15,0.001345055061392486,0.0038746880600228906,,
16,22,2779077196,QISKIT_AER_STATEVECTOR,1,SUCCESS,7,11,15,0.20641470898408443,0.21244078397285193,0.0,0.0
16,23,2779077197,NUMPY_FLOAT64,1,SUCCESS,0,9,9,0.0009302120888605714,0.0030182580230757594,,
16,23,2779077197,QISKIT_AER_STATEVECTOR,1,SUCCESS,0,9,9,0.15241947292815894,0.15845194598659873,0.0,0.0
16,24,2779077186,NUMPY_FLOAT64,1,SUCCESS,10,13,25,0.0030963028548285365,0.007196167018264532,,
16,24,2779077186,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,13,25,0.35353218601085246,0.3627948759822175,0.0,0.0
16,25,2779077187,NUMPY_FLOAT64,1,SUCCESS,13,16,43,0.003171916352584958,0.007035271963104606,,
16,25,2779077187,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,16,43,0.647769981645979,0.6583973340457305,0.0,0.0
16,26,2779077184,NUMPY_FLOAT64,1,SUCCESS,12,22,114,0.012283358606509864,0.02114384400192648,,
16,26,2779077184,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,22,114,1.5193755478831008,3.3736112019978464,0.8220935510471463,0.8602883380372077
16,27,2779077185,NUMPY_FLOAT64,1,SUCCESS,5,16,37,0.00277955224737525,0.006389606976881623,,
16,27,2779077185,QISKIT_AER_STATEVECTOR,1,SUCCESS,5,16,37,0.5055309092858806,0.5159577620215714,0.0,0.0
16,28,2779077190,NUMPY_FLOAT64,1,SUCCESS,13,13,26,0.003813988179899752,0.009108631988056004,,
16,28,2779077190,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,13,26,0.3634938921313733,0.37454776105005294,0.0,0.0
16,29,2779077191,NUMPY_FLOAT64,1,SUCCESS,14,15,39,0.005157247185707092,0.010739590972661972,,
16,29,2779077191,QISKIT_AER_STATEVECTOR,1,SUCCESS,14,15,39,0.6225414829095826,0.6347646049689502,0.0,0.0
16,30,2779077188,NUMPY_FLOAT64,1,SUCCESS,0,17,63,0.008123659761622548,0.015751729952171445,,
16,30,2779077188,QISKIT_AER_STATEVECTOR,1,SUCCESS,0,17,63,0.9694907361408696,0.9846596859861165,0.0,0.0
16,31,2779077189,NUMPY_FLOAT64,1,SUCCESS,9,13,19,0.003277234733104706,0.009103475022129714,,
16,31,2779077189,QISKIT_AER_STATEVECTOR,1,SUCCESS,9,13,19,0.28144919488113374,0.2922451989725232,0.0,0.0
16,32,2779077242,NUMPY_FLOAT64,1,SUCCESS,12,17,58,0.004485619254410267,0.008654187084175646,,
16,32,2779077242,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,17,58,0.8500517487991601,0.8633893530350178,0.0,0.0
16,33,2779077243,NUMPY_FLOAT64,1,SUCCESS,12,13,13,0.0019417519215494394,0.006153549067676067,,
16,33,2779077243,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,13,13,0.16201448114588857,0.1715468280017376,0.0,0.0
16,34,2779077240,NUMPY_FLOAT64,1,SUCCESS,12,13,21,0.0033715851604938507,0.008937865030020475,,
16,34,2779077240,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,13,21,0.2911974418675527,0.3008281940128654,0.0,0.0
16,35,2779077241,NUMPY_FLOAT64,1,SUCCESS,13,14,28,0.002457583206705749,0.005884442012757063,,
16,35,2779077241,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,14,28,0.4408508399501443,0.45180838892702013,0.0,0.0
16,36,2779077246,NUMPY_FLOAT64,1,SUCCESS,15,16,39,0.0033669016556814313,0.00853071897290647,,
16,36,2779077246,QISKIT_AER_STATEVECTOR,1,SUCCESS,15,16,39,0.5130437338957563,1.155864755040966,0.2715314340312034,0.29520507098641247
16,37,2779077247,NUMPY_FLOAT64,1,SUCCESS,12,13,31,0.00300457701086998,0.0068820229498669505,,
16,37,2779077247,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,13,31,0.36942799540702254,0.3778993160231039,0.0,0.0
16,38,2779077244,NUMPY_FLOAT64,1,SUCCESS,9,15,39,0.0052421612199395895,0.011447162018157542,,
16,38,2779077244,QISKIT_AER_STATEVECTOR,1,SUCCESS,9,15,39,0.5666116427164525,0.5799826120492071,0.0,0.0
16,39,2779077245,NUMPY_FLOAT64,1,SUCCESS,9,14,26,0.002034272998571396,0.005172229954041541,,
16,39,2779077245,QISKIT_AER_STATEVECTOR,1,SUCCESS,9,14,26,0.39966019499115646,0.4107666859636083,0.0,0.0
16,40,2779077234,NUMPY_FLOAT64,1,SUCCESS,13,12,18,0.002950733876787126,0.008340502041392028,,
16,40,2779077234,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,12,18,0.3205644559348002,0.3319048680132255,0.0,0.0
16,41,2779077235,NUMPY_FLOAT64,1,SUCCESS,12,17,53,0.0070480197900906205,0.01454359304625541,,
16,41,2779077235,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,17,53,0.7410086781019345,0.7551176779670641,0.0,0.0
16,42,2779077232,NUMPY_FLOAT64,1,SUCCESS,11,16,46,0.0061614628648385406,0.013354797032661736,,
16,42,2779077232,QISKIT_AER_STATEVECTOR,1,SUCCESS,11,16,46,0.7548208611551672,0.7695058370009065,0.0,0.0
16,43,2779077233,NUMPY_FLOAT64,1,SUCCESS,3,18,63,0.005236162687651813,0.010562748997472227,,
16,43,2779077233,QISKIT_AER_STATEVECTOR,1,SUCCESS,3,18,63,0.9926549048395827,1.6728502010228112,0.3038489680038765,0.29391915490850806
16,44,2779077238,NUMPY_FLOAT64,1,SUCCESS,8,17,43,0.0034244570415467024,0.007987621007487178,,
16,44,2779077238,QISKIT_AER_STATEVECTOR,1,SUCCESS,8,17,43,0.5230794869130477,0.5332763139158487,0.0,0.0
16,45,2779077239,NUMPY_FLOAT64,1,SUCCESS,4,17,34,0.003971738857217133,0.009284358937293291,,
16,45,2779077239,QISKIT_AER_STATEVECTOR,1,SUCCESS,4,17,34,0.5846147969132289,0.5980083970353007,0.0,0.0
16,46,2779077236,NUMPY_FLOAT64,1,SUCCESS,12,10,11,0.002081449143588543,0.006427193991839886,,
16,46,2779077236,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,10,11,0.1408939086832106,0.14644577295985073,0.0,0.0
16,47,2779077237,NUMPY_FLOAT64,1,SUCCESS,10,13,21,0.001758615137077868,0.004740401986055076,,
16,47,2779077237,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,13,21,0.339272198965773,0.34896684798877686,0.0,0.0
16,48,2779077226,NUMPY_FLOAT64,1,SUCCESS,1,19,98,0.011595090618357062,0.019930540933273733,,
16,48,2779077226,QISKIT_AER_STATEVECTOR,1,SUCCESS,1,19,98,1.4496814024168998,2.3651046230224892,0.4127480380702764,0.4014676270307973
16,49,2779077227,NUMPY_FLOAT64,1,SUCCESS,10,19,56,0.005330699845217168,0.011477721971459687,,
16,49,2779077227,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,19,56,0.741332090110518,1.4199498429661617,0.3003234069328755,0.2992834309116006
16,50,2779077224,NUMPY_FLOAT64,1,SUCCESS,13,18,53,0.006224942044354975,0.012476630974560976,,
16,50,2779077224,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,18,53,0.6495154242729768,0.6605081700254232,0.0,0.0
64,1,2779077211,NUMPY_FLOAT64,1,SUCCESS,2,9,10,0.0010567429708316922,0.00330433901399374,,
64,1,2779077211,QISKIT_AER_STATEVECTOR,1,SUCCESS,2,9,10,0.15241727698594332,0.5625883400207385,0.08156264503486454,0.31434938812162727
64,2,2779077208,NUMPY_FLOAT64,1,SUCCESS,18,2,1,0.00037669704761356115,0.0014685780042782426,,
64,2,2779077208,QISKIT_AER_STATEVECTOR,1,SUCCESS,18,2,1,0.022457259008660913,0.024542775005102158,0.0,0.0
64,3,2779077209,NUMPY_FLOAT64,1,SUCCESS,4,10,8,0.001811246038414538,0.00629662605933845,,
64,3,2779077209,QISKIT_AER_STATEVECTOR,1,SUCCESS,4,10,8,0.14477727189660072,0.5095915190177038,0.09987489704508334,0.24127553799189627
64,4,2779077214,NUMPY_FLOAT64,1,SUCCESS,25,5,3,0.0005104738520458341,0.0018548050429672003,,
64,4,2779077214,QISKIT_AER_STATEVECTOR,1,SUCCESS,25,5,3,0.051698593073524535,0.05551986501086503,0.0,0.0
64,5,2779077215,NUMPY_FLOAT64,1,SUCCESS,9,12,18,0.0020454179029911757,0.005862490041181445,,
64,5,2779077215,QISKIT_AER_STATEVECTOR,1,SUCCESS,9,12,18,0.2724194398615509,0.7771597700193524,0.15218624693807214,0.3111182029824704
64,6,2779077212,NUMPY_FLOAT64,1,SUCCESS,26,10,11,0.00137960200663656,0.004220364964567125,,
64,6,2779077212,QISKIT_AER_STATEVECTOR,1,SUCCESS,26,10,11,0.14326912525575608,0.4136025960324332,0.10844102699775249,0.13780832500196993
64,7,2779077213,NUMPY_FLOAT64,1,SUCCESS,37,9,10,0.0018107718788087368,0.005527222994714975,,
64,7,2779077213,QISKIT_AER_STATEVECTOR,1,SUCCESS,37,9,10,0.15906525100581348,0.16596172307617962,0.0,0.0
64,8,2779077202,NUMPY_FLOAT64,1,SUCCESS,20,7,5,0.0012073471443727612,0.0044614000944420695,,
64,8,2779077202,QISKIT_AER_STATEVECTOR,1,SUCCESS,20,7,5,0.09389954200014472,0.10019193508196622,0.0,0.0
64,9,2779077203,NUMPY_FLOAT64,1,SUCCESS,30,11,15,0.002558860112912953,0.007576919975690544,,
64,9,2779077203,QISKIT_AER_STATEVECTOR,1,SUCCESS,30,11,15,0.28538060188293457,0.2959331590682268,0.0,0.0
64,10,2779077200,NUMPY_FLOAT64,1,SUCCESS,14,10,10,0.002009214833378792,0.006566524971276522,,
64,10,2779077200,QISKIT_AER_STATEVECTOR,1,SUCCESS,14,10,10,0.1969157033599913,0.20617996994405985,0.0,0.0
64,11,2779077201,NUMPY_FLOAT64,1,SUCCESS,31,14,30,0.0032153321662917733,0.006913794903084636,,
64,11,2779077201,QISKIT_AER_STATEVECTOR,1,SUCCESS,31,14,30,0.3949251059675589,0.7652558729751036,0.14509544998873025,0.19664859597105533
64,12,2779077206,NUMPY_FLOAT64,1,SUCCESS,10,9,8,0.0014796450268477201,0.0045944779412820935,,
64,12,2779077206,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,9,8,0.08624544995836914,0.09118313004728407,0.0,0.0
64,13,2779077207,NUMPY_FLOAT64,1,SUCCESS,43,13,20,0.0016617970541119576,0.004613077966496348,,
64,13,2779077207,QISKIT_AER_STATEVECTOR,1,SUCCESS,43,13,20,0.23754203412681818,0.24570619396399707,0.0,0.0
64,14,2779077204,NUMPY_FLOAT64,1,SUCCESS,41,15,32,0.0035837830509990454,0.008406552951782942,,
64,14,2779077204,QISKIT_AER_STATEVECTOR,1,SUCCESS,41,15,32,0.43635508010629565,0.44789344794116914,0.0,0.0
64,15,2779077205,NUMPY_FLOAT64,1,SUCCESS,62,13,18,0.0021495037944987416,0.0060704079223796725,,
64,15,2779077205,QISKIT_AER_STATEVECTOR,1,SUCCESS,62,13,18,0.23984648007899523,0.5404201749479398,0.12668930494692177,0.14493219496216625
64,16,2779077194,NUMPY_FLOAT64,1,SUCCESS,13,9,7,0.0009686381090432405,0.0032974459463730454,,
64,16,2779077194,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,9,7,0.11591124767437577,0.12222847493831068,0.0,0.0
64,17,2779077195,NUMPY_FLOAT64,1,SUCCESS,28,9,11,0.0010994289768859744,0.003427340998314321,,
64,17,2779077195,QISKIT_AER_STATEVECTOR,1,SUCCESS,28,9,11,0.1608145182253793,0.1662682059686631,0.0,0.0
64,18,2779077192,NUMPY_FLOAT64,1,SUCCESS,47,13,25,0.002686837106011808,0.006538706016726792,,
64,18,2779077192,QISKIT_AER_STATEVECTOR,1,SUCCESS,47,13,25,0.3862453189212829,0.39624983503017575,0.0,0.0
64,19,2779077193,NUMPY_FLOAT64,1,SUCCESS,11,10,9,0.0011350958375260234,0.0038695719558745623,,
64,19,2779077193,QISKIT_AER_STATEVECTOR,1,SUCCESS,11,10,9,0.11262390692718327,0.11882661702111363,0.0,0.0
64,20,2779077198,NUMPY_FLOAT64,1,SUCCESS,40,8,6,0.0007274200906977057,0.002593277022242546,,
64,20,2779077198,QISKIT_AER_STATEVECTOR,1,SUCCESS,40,8,6,0.08557683520484716,0.09050578100141138,0.0,0.0
64,21,2779077199,NUMPY_FLOAT64,1,SUCCESS,15,16,45,0.005483517074026167,0.01089272100944072,,
64,21,2779077199,QISKIT_AER_STATEVECTOR,1,SUCCESS,15,16,45,0.7387238490628079,1.3550126800546423,0.2505875169299543,0.3233543959213421
64,22,2779077196,NUMPY_FLOAT64,1,SUCCESS,62,10,12,0.0012284921249374747,0.003693968988955021,,
64,22,2779077196,QISKIT_AER_STATEVECTOR,1,SUCCESS,62,10,12,0.19428329274524003,0.20253273099660873,0.0,0.0
64,23,2779077197,NUMPY_FLOAT64,1,SUCCESS,0,9,9,0.001892268774099648,0.005980842048302293,,
64,23,2779077197,QISKIT_AER_STATEVECTOR,1,SUCCESS,0,9,9,0.16824335081037134,0.17619779205415398,0.0,0.0
64,24,2779077186,NUMPY_FLOAT64,1,SUCCESS,54,12,21,0.002982327714562416,0.007883256999775767,,
64,24,2779077186,QISKIT_AER_STATEVECTOR,1,SUCCESS,54,12,21,0.27985521988011897,0.28801846702117473,0.0,0.0
64,25,2779077187,NUMPY_FLOAT64,1,SUCCESS,47,10,13,0.001795584917999804,0.0047053019516170025,,
64,25,2779077187,QISKIT_AER_STATEVECTOR,1,SUCCESS,47,10,13,0.19646989786997437,0.2041129219578579,0.0,0.0
64,26,2779077184,NUMPY_FLOAT64,1,SUCCESS,62,17,43,0.003202741267159581,0.007032210007309914,,
64,26,2779077184,QISKIT_AER_STATEVECTOR,1,SUCCESS,62,17,43,0.533909740159288,1.0030510619981214,0.21170369896572083,0.21209406200796366
64,27,2779077185,NUMPY_FLOAT64,1,SUCCESS,14,16,37,0.005134482053108513,0.011713434010744095,,
64,27,2779077185,QISKIT_AER_STATEVECTOR,1,SUCCESS,14,16,37,0.5497398652369156,0.5631819550180808,0.0,0.0
64,28,2779077190,NUMPY_FLOAT64,1,SUCCESS,53,12,18,0.0015959638403728604,0.004384067957289517,,
64,28,2779077190,QISKIT_AER_STATEVECTOR,1,SUCCESS,53,12,18,0.19516380492132157,0.20178925909567624,0.0,0.0
64,29,2779077191,NUMPY_FLOAT64,1,SUCCESS,55,11,12,0.0012119720922783017,0.003997458959929645,,
64,29,2779077191,QISKIT_AER_STATEVECTOR,1,SUCCESS,55,11,12,0.2238119188696146,0.23386515805032104,0.0,0.0
64,30,2779077188,NUMPY_FLOAT64,1,SUCCESS,44,11,18,0.002922111889347434,0.007867425912991166,,
64,30,2779077188,QISKIT_AER_STATEVECTOR,1,SUCCESS,44,11,18,0.2770709397736937,0.2859026080695912,0.0,0.0
64,31,2779077189,NUMPY_FLOAT64,1,SUCCESS,10,13,19,0.003273662179708481,0.009107446065172553,,
64,31,2779077189,QISKIT_AER_STATEVECTOR,1,SUCCESS,10,13,19,0.3031795307761058,0.3153031669789925,0.0,0.0
64,32,2779077242,NUMPY_FLOAT64,1,SUCCESS,48,1,0,0.00011647306382656097,0.0007841039914637804,,
64,32,2779077242,QISKIT_AER_STATEVECTOR,1,SUCCESS,48,1,0,0.0017977500101551414,0.002584447036497295,0.0,0.0
64,33,2779077243,NUMPY_FLOAT64,1,SUCCESS,13,13,13,0.002163583878427744,0.0066634309478104115,,
64,33,2779077243,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,13,13,0.18601793388370425,0.19514884508680552,0.0,0.0
64,34,2779077240,NUMPY_FLOAT64,1,SUCCESS,15,13,21,0.0017576359678059816,0.004827996948733926,,
64,34,2779077240,QISKIT_AER_STATEVECTOR,1,SUCCESS,15,13,21,0.29991963994689286,0.30880566593259573,0.0,0.0
64,35,2779077241,NUMPY_FLOAT64,1,SUCCESS,22,11,17,0.001755037228576839,0.004712785943411291,,
64,35,2779077241,QISKIT_AER_STATEVECTOR,1,SUCCESS,22,11,17,0.3042114346753806,0.3136379939969629,0.0,0.0
64,36,2779077246,NUMPY_FLOAT64,1,SUCCESS,48,16,39,0.005546368891373277,0.01220294798258692,,
64,36,2779077246,QISKIT_AER_STATEVECTOR,1,SUCCESS,48,16,39,0.5991417017066851,1.1596930309897289,0.2607636919710785,0.23147601599339396
64,37,2779077247,NUMPY_FLOAT64,1,SUCCESS,37,12,25,0.0037333709187805653,0.00895027897786349,,
64,37,2779077247,QISKIT_AER_STATEVECTOR,1,SUCCESS,37,12,25,0.2687073681736365,0.2761402839096263,0.0,0.0
64,38,2779077244,NUMPY_FLOAT64,1,SUCCESS,34,7,8,0.0008364199893549085,0.002529231016524136,,
64,38,2779077244,QISKIT_AER_STATEVECTOR,1,SUCCESS,34,7,8,0.08241509913932532,0.08599017898086458,0.0,0.0
64,39,2779077245,NUMPY_FLOAT64,1,SUCCESS,18,11,11,0.0012492960086092353,0.0039952159859240055,,
64,39,2779077245,QISKIT_AER_STATEVECTOR,1,SUCCESS,18,11,11,0.19002605287823826,0.19856986799277365,0.0,0.0
64,40,2779077234,NUMPY_FLOAT64,1,SUCCESS,25,9,7,0.001586404163390398,0.005584556027315557,,
64,40,2779077234,QISKIT_AER_STATEVECTOR,1,SUCCESS,25,9,7,0.13462847098708153,0.14263272401876748,0.0,0.0
64,41,2779077235,NUMPY_FLOAT64,1,SUCCESS,45,9,8,0.001537606818601489,0.004953480092808604,,
64,41,2779077235,QISKIT_AER_STATEVECTOR,1,SUCCESS,45,9,8,0.14764320000540465,0.15624211099930108,0.0,0.0
64,42,2779077232,NUMPY_FLOAT64,1,SUCCESS,51,6,6,0.0007042250363156199,0.002234851010143757,,
64,42,2779077232,QISKIT_AER_STATEVECTOR,1,SUCCESS,51,6,6,0.07118654297664762,0.07442846801131964,0.0,0.0
64,43,2779077233,NUMPY_FLOAT64,1,SUCCESS,55,14,32,0.0024123997427523136,0.005617391900159419,,
64,43,2779077233,QISKIT_AER_STATEVECTOR,1,SUCCESS,55,14,32,0.43357427371665835,0.44240592094138265,0.0,0.0
64,44,2779077238,NUMPY_FLOAT64,1,SUCCESS,43,14,22,0.00370422494597733,0.009980926057323813,,
64,44,2779077238,QISKIT_AER_STATEVECTOR,1,SUCCESS,43,14,22,0.39124954806175083,0.4042846530210227,0.0,0.0
64,45,2779077239,NUMPY_FLOAT64,1,SUCCESS,60,12,21,0.00291537307202816,0.007155620027333498,,
64,45,2779077239,QISKIT_AER_STATEVECTOR,1,SUCCESS,60,12,21,0.31982789700850844,0.32915972999762744,0.0,0.0
64,46,2779077236,NUMPY_FLOAT64,1,SUCCESS,44,9,10,0.001050080987624824,0.003148309886455536,,
64,46,2779077236,QISKIT_AER_STATEVECTOR,1,SUCCESS,44,9,10,0.11442613485269248,0.11987963202409446,0.0,0.0
64,47,2779077237,NUMPY_FLOAT64,1,SUCCESS,18,2,0,0.00012277404312044382,0.0007948488928377628,,
64,47,2779077237,QISKIT_AER_STATEVECTOR,1,SUCCESS,18,2,0,0.003420170978643,0.0046657329658046365,0.0,0.0
64,48,2779077226,NUMPY_FLOAT64,1,SUCCESS,37,7,5,0.0010351149830967188,0.0034234010381624103,,
64,48,2779077226,QISKIT_AER_STATEVECTOR,1,SUCCESS,37,7,5,0.0637356051011011,0.06873643700964749,0.0,0.0
64,49,2779077227,NUMPY_FLOAT64,1,SUCCESS,31,7,5,0.0012505319900810719,0.0044281689915806055,,
64,49,2779077227,QISKIT_AER_STATEVECTOR,1,SUCCESS,31,7,5,0.08808114100247622,0.0933783040381968,0.0,0.0
64,50,2779077224,NUMPY_FLOAT64,1,SUCCESS,39,12,16,0.0027940920554101467,0.008145918953232467,,
64,50,2779077224,QISKIT_AER_STATEVECTOR,1,SUCCESS,39,12,16,0.2186684375628829,0.22738997300621122,0.0,0.0
256,1,2779077211,NUMPY_FLOAT64,1,SUCCESS,200,5,4,0.0005679320311173797,0.00195993110537529,,
256,1,2779077211,QISKIT_AER_STATEVECTOR,1,SUCCESS,200,5,4,0.07261106884106994,0.4374132009688765,0.05881177098490298,0.2912546299630776
256,2,2779077208,NUMPY_FLOAT64,1,SUCCESS,18,2,1,0.0002990430220961571,0.0010979679645970464,,
256,2,2779077208,QISKIT_AER_STATEVECTOR,1,SUCCESS,18,2,1,0.019092447008006275,0.020744308014400303,0.0,0.0
256,3,2779077209,NUMPY_FLOAT64,1,SUCCESS,70,7,2,0.0005026600556448102,0.0021698600612580776,,
256,3,2779077209,QISKIT_AER_STATEVECTOR,1,SUCCESS,70,7,2,0.036445937817916274,0.0407614610157907,0.0,0.0
256,4,2779077214,NUMPY_FLOAT64,1,SUCCESS,28,5,3,0.0008206309285014868,0.00315515894908458,,
256,4,2779077214,QISKIT_AER_STATEVECTOR,1,SUCCESS,28,5,3,0.05690476996824145,0.06130678707268089,0.0,0.0
256,5,2779077215,NUMPY_FLOAT64,1,SUCCESS,223,11,12,0.0011986104073002934,0.0037384810857474804,,
256,5,2779077215,QISKIT_AER_STATEVECTOR,1,SUCCESS,223,11,12,0.19638132315594703,0.6632472010096535,0.15576207812409848,0.2783198419492692
256,6,2779077212,NUMPY_FLOAT64,1,SUCCESS,147,7,5,0.001222544931806624,0.00448396906722337,,
256,6,2779077212,QISKIT_AER_STATEVECTOR,1,SUCCESS,147,7,5,0.09615598910022527,0.10224591300357133,0.0,0.0
256,7,2779077213,NUMPY_FLOAT64,1,SUCCESS,104,4,2,0.00036678893957287073,0.0014000009978190064,,
256,7,2779077213,QISKIT_AER_STATEVECTOR,1,SUCCESS,104,4,2,0.02627765410579741,0.028456639032810926,0.0,0.0
256,8,2779077202,NUMPY_FLOAT64,1,SUCCESS,225,2,0,0.00016568705905228853,0.0011375700123608112,,
256,8,2779077202,QISKIT_AER_STATEVECTOR,1,SUCCESS,225,2,0,0.00323476898483932,0.00438507494982332,0.0,0.0
256,9,2779077203,NUMPY_FLOAT64,1,SUCCESS,219,10,10,0.0011960529955103993,0.0035637810360640287,,
256,9,2779077203,QISKIT_AER_STATEVECTOR,1,SUCCESS,219,10,10,0.14688571693841368,0.37011458503548056,0.08283563598524779,0.12044033000711352
256,10,2779077200,NUMPY_FLOAT64,1,SUCCESS,226,8,7,0.0012306272983551025,0.0037829310167580843,,
256,10,2779077200,QISKIT_AER_STATEVECTOR,1,SUCCESS,226,8,7,0.12965383403934538,0.1366890739882365,0.0,0.0
256,11,2779077201,NUMPY_FLOAT64,1,SUCCESS,87,10,11,0.0021310069132596254,0.006588738993741572,,
256,11,2779077201,QISKIT_AER_STATEVECTOR,1,SUCCESS,87,10,11,0.20501940802205354,0.21368650696240366,0.0,0.0
256,12,2779077206,NUMPY_FLOAT64,1,SUCCESS,12,9,8,0.0017292189877480268,0.005601410986855626,,
256,12,2779077206,QISKIT_AER_STATEVECTOR,1,SUCCESS,12,9,8,0.14547965419478714,0.15285884903278202,0.0,0.0
256,13,2779077207,NUMPY_FLOAT64,1,SUCCESS,224,11,11,0.0015843129949644208,0.004878560081124306,,
256,13,2779077207,QISKIT_AER_STATEVECTOR,1,SUCCESS,224,11,11,0.14012582215946168,0.14713122905232012,0.0,0.0
256,14,2779077204,NUMPY_FLOAT64,1,SUCCESS,237,9,8,0.0015697467606514692,0.005501694977283478,,
256,14,2779077204,QISKIT_AER_STATEVECTOR,1,SUCCESS,237,9,8,0.12067532096989453,0.12812722299713641,0.0,0.0
